uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q7LBR1,OK,True,3,8,"3EAB, 4TXQ, 4TXR","3JC1, 6E8G, 6TZ4, 6TZ5, 6TZ9, 8V2Q, 8V2R, 8V2S"
P32835,OK,True,5,5,"2X19, 3ICQ, 3M1I, 3WYG, 8QYZ","8DYO, 8F19, 8F1E, 8F7A, 9B3I"
O75923,OK,True,5,2,"4CAH, 4CAI, 4IHB, 4IQH, 7JOF","9B8K, 9B8L"
Q8JQF8,OK,True,6,10,"2QA0, 3RA2, 3RA4, 3RA8, 3RA9, 3RAA","6PWA, 6U20, 6U2V, 6UBM, 6V10, 6V12, 7LTM, 8JRE, 9DC2, 9DC3"
Q9UKL0,OK,True,93,5,"2IW5, 2UXN, 2UXX, 2V1D, 2X0L, 2XAF, 2XAG, 2XAH, 2XAJ, 2XAQ","8VOJ, 8VPQ, 8VRT, 9DTQ, 9DWU"
P25293,OK,True,3,4,"2AYU, 2Z2R, 5G2E","9B23, 9B31, 9B3F, 9B3I"
Q2XVP4,OK,True,93,105,"4ZHQ, 4ZI7, 4ZOL, 5CA0, 5EZY, 5FNV, 5H74, 5H7O, 5JCB, 5JQG","3J8X, 3J8Y, 3JAK, 3JAL, 3JAR, 3JAS, 3JAT, 3JAW, 5HNW, 5HNX"
P02294,OK,True,2,9,"1ID3, 4JJN","6QLD, 7E9C, 7E9F, 8F0X, 8F1E, 8XGC, 9B31, 9B3F, 9B3I"
P04912,OK,True,2,9,"4JJN, 4KUD","7E9C, 7E9F, 8F0X, 8F1E, 8QKU, 8QKV, 9B31, 9B3F, 9B3I"
P53067,OK,True,1,7,6AHO,"8F0X, 8F19, 8F1E, 8H5B, 9B31, 9B3F, 9B3I"
Q12308,OK,True,1,2,2J04,"8FFZ, 9GC3"
Q7L0Y3,OK,True,1,12,5NFJ,"7ONU, 8CBK, 8CBL, 8CBM, 8CBO, 8RR1, 8RR3, 8RR4, 9EY0, 9EY1"
P12268,OK,True,5,18,"1B3O, 1NF7, 1NFB, 6I0M, 6I0O","6U8E, 6U8N, 6U8R, 6U8S, 6U9O, 6UA2, 6UA4, 6UA5, 6UAJ, 6UC2"
Q06339,OK,True,1,2,2J04,"8FFZ, 9GC3"
P34111,OK,True,1,3,5AIM,"8FFZ, 9GC3, 9GCK"
Q92769,OK,True,35,5,"3MAX, 4LXZ, 4LY1, 5IWG, 5IX0, 6G3O, 6WBW, 6WBZ, 6WHN, 6WHO","8BPA, 8BPB, 8BPC, 8C60, 9DTQ"
Q15398,OK,True,1,2,7ZX4,"8X9P, 9DUQ"
P02554,OK,True,81,101,"1FFX, 1JFF, 1TUB, 4ZHQ, 4ZI7, 4ZOL, 5BMV, 5FNV, 5JCB, 5JQG","1IA0, 2HXF, 2HXH, 3EDL, 3J6E, 3J6F, 3J6G, 3J6H, 3J6P, 3J7I"
Q99714,OK,True,3,12,"1SO8, 1U7T, 2O23","7ONU, 8CBK, 8CBL, 8CBM, 8CBO, 8RR1, 8RR3, 8RR4, 9EY0, 9EY1"
Q92633,OK,True,3,13,"4Z34, 4Z35, 4Z36","7TD0, 7TD1, 7TD2, 7YU3, 7YU4, 7YU5, 7YU6, 7YU7, 7YU8, 9IZF"
P54311,OK,True,2,132,"3SN6, 5TDH","5VAI, 6CMO, 6LPB, 6NBF, 6NBH, 6NBI, 6WWZ, 7BW0, 7CZ5, 7D3S"
P02794,OK,True,84,39,"1FHA, 2CEI, 2CHI, 2CIH, 2CLU, 2CN6, 2CN7, 2FHA, 2IU2, 2Z6M","5XB1, 5YI5, 6GSR, 6H5I, 6M52, 6M54, 6Z6U, 6Z9E, 6Z9F, 7A6A"
P12333,OK,True,2,10,"1RWT, 4LCZ","3JCU, 8IWX, 8IWY, 8IWZ, 8IX0, 8IX1, 8IX2, 8Y15, 8YEE, 8Z9D"
P16140,OK,True,2,19,"5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
P22203,OK,True,4,19,"4DL0, 4EFA, 5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
P41807,OK,True,3,20,"1HO8, 5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
P03303,OK,True,35,5,"1HRI, 1HRV, 1K5M, 1NA1, 1NCQ, 1R08, 1R09, 1RMU, 1RUC, 1RUD","1D3I, 5W3E, 5W3L, 5W3M, 5W3O"
P39111,OK,True,3,21,"4IX9, 4RND, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
P61626,OK,True,210,2,"133L, 134L, 1B5U, 1B5V, 1B5W, 1B5X, 1B5Y, 1B5Z, 1B7L, 1B7M","8QUT, 8R4A"
P52286,OK,True,6,11,"1NEX, 3MKS, 3V7D, 5AN3, 8GRE, 8GRF","6F07, 6FE8, 6GSA, 6GYP, 6GYS, 6GYU, 7K79, 7PMK, 7PMN, 8OW1"
P17255,OK,True,10,16,"1DFA, 1EF0, 1GPP, 1JVA, 1LWS, 1LWT, 1UM2, 1VDE, 5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 7FDA, 7FDB, 7FDC, 7FDE"
P03147,OK,True,20,8,"2G33, 2G34, 2QIJ, 3KXS, 4BMG, 4G93, 5D7Y, 5E0I, 5GMZ, 5WTW","6BVF, 6BVN, 6VZP, 6W0K, 6WFS, 8UYX, 8UYY, 8UYZ"
Q8N488,OK,True,1,4,3IXS,"8PP6, 9DBY, 9DDE, 9DG3"
P84233,OK,True,86,201,"1F66, 1KX3, 1KX4, 1KX5, 1P34, 1P3A, 1P3B, 1P3F, 1P3G, 1P3I","5KGF, 5O9G, 5X0X, 5X0Y, 5Z3L, 5Z3O, 5Z3U, 5Z3V, 6ESF, 6ESG"
P32610,OK,True,3,19,"4RND, 5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
P48836,OK,True,4,21,"4DL0, 4EFA, 5BW9, 5D80","3J9T, 3J9U, 3J9V, 5VOX, 5VOY, 5VOZ, 6O7V, 6O7W, 6O7X, 7FDA"
Q9NP58,OK,True,4,12,"3NH6, 3NH9, 3NHA, 3NHB","7D7N, 7D7R, 7DNY, 7DNZ, 7EKL, 7EKM, 8FWK, 8K7B, 8K7C, 8YR3"
Q99496,OK,True,9,5,"2H0D, 3GS2, 3H8H, 3IXS, 3RPG, 4R8P, 4S3O, 6WI7, 6WI8","8GRM, 8PP7, 9DBY, 9DDE, 9DGG"
P35226,OK,True,6,5,"2H0D, 3RPG, 4R8P, 5FR6, 6WI7, 6WI8","8GRM, 8PP7, 9DBY, 9DDE, 9DGG"
P0CG48,OK,True,223,39,"1CMX, 1F9J, 1NBF, 1OGW, 1S1Q, 1SIF, 1TBE, 1UBI, 1UBQ, 1XD3","5A5B, 6NQA, 6T9L, 6TNF, 6TTU, 6VAE, 6VAF, 6VEN, 6WJD, 6WKR"
Q9NUM4,OK,True,1,27,8B7D,"7QVC, 7QVF, 7QWG, 7QWL, 7QWM, 7SAQ, 7SAR, 7SAS, 7TMC, 7U10"
P33176,OK,True,9,15,"1BG2, 1MKJ, 4HNA, 4LNU, 5LT0, 5LT1, 5LT2, 5LT3, 5LT4","2P4N, 3J8X, 3J8Y, 6OJQ, 8IXA, 8IXB, 8IXD, 8IXE, 8IXF, 8IXG"
P0A7V8,OK,True,45,403,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ"
P02358,OK,True,45,405,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0A7V3,OK,True,46,390,"4ODQ, 4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7W1,OK,True,45,404,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0A7V0,OK,True,55,383,"4ODL, 4ODM, 4ODN, 4ODP, 4TOI, 4U1U, 4U1V, 4U20, 4U24, 4U25","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7T7,OK,True,45,394,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ"
P0A7T3,OK,True,45,393,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0AG59,OK,True,45,392,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7W7,OK,True,46,398,"1S03, 4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q","1EG0, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0A7S3,OK,True,45,399,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1MJ1, 1ZN1, 2YKR, 3DEG, 3EP2, 3EQ3, 3EQ4, 3IY8, 3J0D, 3J0E"
P0A7S9,OK,True,45,389,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P02359,OK,True,45,411,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 1ML5, 2YKR, 3J5S, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD"
P0A7R5,OK,True,50,394,"3D3B, 3D3C, 3IMQ, 3W1Y, 4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7X3,OK,True,45,391,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ"
P68679,OK,True,43,366,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7U7,OK,True,45,394,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0A7U3,OK,True,45,389,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ, 3JCN"
P0DTR5,OK,True,3,1,"9AWT, 9AY8, 9AYU",8X1B
P0AG67,OK,True,3,55,"2BH8, 4Q7J, 4R71","6BU8, 6H4N, 6H58, 6VU3, 6VYQ, 6VYR, 6VYS, 6VYT, 6VYU, 6VYW"
P0AG63,OK,True,45,399,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0ADZ4,OK,True,43,402,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 2VAZ, 2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD"
P11498,OK,True,2,8,"3BG3, 3BG9","7WTA, 7WTB, 7WTC, 7WTD, 7WTE, 8HWL, 8J7O, 8XL9"
P0A7R9,OK,True,46,394,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2YKR, 3IY8, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE, 3JCJ"
P25105,OK,True,2,1,"5ZKP, 5ZKQ",8XYD
Q9IK91,OK,True,6,7,"4CO6, 4GJW, 6EB8, 6EB9, 7PNO, 7PON","8ZPV, 9CGI, 9FUX, 9GJT, 9GJU, 9IR3, 9IR4"
Q997F0,OK,True,1,8,9FTF,"8ZPV, 9BDQ, 9CGI, 9FUX, 9GJT, 9GJU, 9IR3, 9IR4"
O75311,OK,True,5,10,"5CFB, 5TIN, 5TIO, 5VDH, 5VDI","9BU2, 9BU3, 9BVH, 9BVJ, 9BWB, 9BWC, 9BWE, 9BWG, 9BWJ, 9BZP"
P9WHN5,OK,True,2,5,"3M91, 3M9D","7PX9, 7PXB, 7PXC, 7PXD, 9CKU"
P13569,OK,True,35,21,"1XMI, 1XMJ, 2BBO, 2BBS, 2BBT, 2PZE, 2PZF, 2PZG, 3GD7, 3ISW","5UAK, 6MSM, 6O1V, 6O2P, 7SV7, 7SVD, 7SVR, 8EIG, 8EIO, 8EIQ"
Q9SN73,OK,True,2,4,"6EKB, 6EKC","8ILB, 8ILM, 9CI1, 9CI2"
P06654,OK,True,17,7,"1EM7, 1IGC, 1IGD, 1MVK, 1PGA, 1PGB, 1PGX, 2IGD, 3MP9, 4KGR","6V9I, 7RXC, 7RXD, 9BDT, 9COO, 9JA5, 9JA6"
P00517,OK,True,90,5,"1Q24, 1Q61, 1Q62, 1Q8T, 1Q8U, 1Q8W, 1SMH, 1STC, 1SVE, 1SVG","9DW4, 9DW5, 9DW7, 9DW8, 9DW9"
Q8CDG1,OK,True,1,8,4B9W,"7YFY, 7YGN, 9IJ0, 9IJ1, 9IJ2, 9IJ3, 9IJ4, 9IJ5"
P03612,OK,True,37,7,"1AQ3, 1AQ4, 1BMS, 1MSC, 1MST, 1MVA, 1MVB, 1U1Y, 1ZDH, 1ZDI","4BP7, 5TC1, 6RRS, 6RRT, 8Y3N, 8Y3T, 8Y3V"
