uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q8DKP6,OK,True,9,4,"1JB0, 3PCQ, 4FE1, 6PFY, 6PGK, 7BW2, 7M75, 7M76, 7M78","6TRA, 6TRC, 6TRD, 7FIX"
P11413,OK,True,15,9,"1QKI, 2BH9, 2BHL, 5UKW, 6E07, 6E08, 6JYU, 6VA0, 6VA7, 6VA8","7SNF, 7SNG, 7SNH, 7SNI, 7TOE, 7TOF, 7UAG, 7UAL, 7UC2"
P41595,OK,True,8,3,"4IB4, 4NC3, 5TUD, 5TVN, 6DRX, 6DRY, 6DRZ, 6DS0","7SRQ, 7SRR, 7SRS"
A0A8E6CMP0,OK,True,2,4,"7U0L, 8X7Z","7US6, 7US9, 7USA, 7USB"
P41597,OK,True,2,1,"5T1A, 7P8X",7XA3
Q02MM1,OK,True,1,29,8JDI,"5UZ9, 5XLO, 5XLP, 6B44, 6B45, 6B46, 6B47, 6B48, 6NE0, 6VQV"
Q02MM2,OK,True,6,26,"2XLI, 2XLJ, 2XLK, 4AL5, 4AL6, 4AL7","5UZ9, 6B44, 6B45, 6B46, 6B47, 6B48, 6NE0, 6VQV, 6VQW, 6VQX"
Q96PC3,OK,True,1,18,4HMY,"6CM9, 6CRI, 6D83, 6D84, 6DFF, 7R4H, 7UX3, 8D4C, 8D4D, 8D4E"
P35585,OK,True,5,18,"1W63, 4EMZ, 4EN2, 4HMY, 4P6Z","6CM9, 6CRI, 6D83, 6D84, 6DFF, 7R4H, 7UX3, 8D4C, 8D4D, 8D4E"
P84077,OK,True,8,21,"1HUR, 1RE0, 3O47, 4HMY, 6FAE, 7DN8, 7DN9, 8SDW","6CM9, 6CRI, 6D83, 6D84, 6DFF, 7MGE, 7R4H, 7UX3, 8D4C, 8D4D"
Q10567,OK,True,2,18,"4HMY, 4P6Z","6CM9, 6CRI, 6D83, 6D84, 6DFF, 7R4H, 7UX3, 8D4C, 8D4D, 8D4E"
Q9QF31,OK,True,2,3,"4MG3, 5C8C","6LHT, 7Y7M, 7YMS"
P49913,OK,True,11,1,"4EYC, 5NMN, 5NNK, 5NNM, 5NNT, 6BIV, 6BIX, 6S6M, 7NPQ, 7PDC",8DEW
Q48614,OK,True,1,2,7R07,"7R06, 7Z0Z"
A0A009IHW8,OK,True,2,1,"7UWG, 8G83",7UXU
Q15388,OK,True,1,6,4APO,"7VBY, 7VC9, 8XVA, 9EIH, 9EII, 9EIJ"
P15723,OK,True,7,3,"4X9E, 4XDS, 6OI7, 6OIV, 6OIW, 6OIX, 6OIY","7U65, 7U66, 7U67"
P11215,OK,True,18,2,"1BHO, 1BHQ, 1IDN, 1IDO, 1JLM, 1M1U, 1MF7, 1N9Z, 1NA5, 3Q3G","7USL, 7USM"
P13500,OK,True,11,1,"1DOK, 1DOL, 1ML0, 2BDN, 2NZ1, 3IFD, 4DN4, 4R8I, 4ZK9, 7SO0",7XA3
Q8TEQ6,OK,True,14,2,"5GXH, 5GXI, 5H1J, 5H1K, 5H1L, 5H1M, 5H3S, 5H3T, 5H3U, 5TEE","7XDT, 7XGR"
A0A8C7BTF2,OK,True,2,2,"7F5R, 7WA3","7W8S, 7WA1"
P03437,OK,True,29,7,"1EO8, 1FYT, 1HA0, 1HGG, 1HTM, 1J8H, 1KEN, 1KG0, 1PYW, 1QFU","6Y5L, 7ZJ6, 7ZJ7, 7ZJ8, 8G5A, 8G5B, 8PK3"
P16473,OK,True,2,7,"2XWT, 3G04","7T9I, 7T9M, 7T9N, 7UTZ, 7XW5, 7XW6, 7XW7"
P28335,OK,True,3,4,"6BQG, 6BQH, 8ZMF","8DPF, 8DPG, 8DPH, 8DPI"
P38630,OK,True,1,24,1SXJ,"7TFH, 7TFI, 7TFJ, 7TFK, 7TFL, 7THJ, 7THV, 7TI8, 7TIB, 7TIC"
P15873,OK,True,32,29,"1PLQ, 1PLR, 1SXJ, 2OD8, 3F1W, 3GPM, 3GPN, 3L0W, 3L0X, 3L10","7KC0, 7TFH, 7TFI, 7TFJ, 7THJ, 7THV, 7TI8, 7TIB, 7TIC, 7TID"
P05107,OK,True,18,2,"1YUK, 2JF1, 2P26, 2P28, 2V7D, 3K6S, 3K71, 3K72, 4NEH, 4NEN","7USL, 7USM"
P0DKX7,OK,True,9,1,"1YRT, 1YRU, 1ZOT, 2COL, 5CXL, 6SUS, 6YNS, 6YNU, 7RAH",7USL
P02786,OK,True,13,8,"1CX8, 1DE4, 3KAS, 3S9L, 3S9M, 3S9N, 6OKD, 6W3H, 6WRV, 6WRW","1SUV, 2NSU, 6D03, 6D04, 6D05, 6GSR, 6H5I, 7ZQS"
P13466,OK,True,2,2,"1QFH, 1WLH","7Z20, 7ZP8"
Q9V0G8,OK,True,1,9,2V7F,"5JB3, 5JBH, 6SW9, 6SWC, 6SWE, 7ZAG, 7ZAH, 7ZAI, 7ZHG"
P04156,OK,True,25,11,"1I4M, 2OL9, 2W9E, 3HAF, 3HAK, 3HEQ, 3HER, 3HES, 3HJ5, 3HJX","6LNI, 6UUR, 7DWV, 7RL4, 7RVC, 7RVE, 7RVJ, 7RVK, 7RVL, 7UMQ"
Q96F46,OK,True,6,3,"3JVF, 4HSA, 4NUX, 5N9B, 5NAN, 7ZAN","7UWL, 7UWM, 7UWN"
Q16552,OK,True,34,2,"2VXS, 4HR9, 4HSA, 4QHU, 5HHV, 5HHX, 5HI3, 5HI4, 5HI5, 5N7W","7UWM, 7UWN"
P0DTC5,OK,True,2,7,"8CME, 9BF9","7VGR, 7VGS, 8CTK, 8W2E, 9CTU, 9CTW, 9EXA"
Q9UZK7,OK,True,2,3,"7YYP, 7YZN","7ZAG, 7ZAH, 7ZKI"
Q9V138,OK,True,1,10,4MNO,"5JB3, 5JBH, 6SW9, 6SWC, 6SWD, 6SWE, 7ZAG, 7ZAH, 7ZAI, 7ZKI"
P62008,OK,True,1,7,1PXW,"6SW9, 6SWC, 6SWE, 7ZAG, 7ZAH, 7ZAI, 7ZHG"
Q9UY20,OK,True,1,7,2V94,"6SW9, 6SWC, 6SWD, 7ZAG, 7ZAH, 7ZAI, 7ZHG"
P62010,OK,True,2,9,"4CVN, 4CW7","5JB3, 5JBH, 6SW9, 6SWC, 6SWD, 7ZAG, 7ZAH, 7ZAI, 7ZHG"
P26022,OK,True,1,2,8PVQ,"7ZL1, 8S50"
P07700,OK,True,24,6,"2VT4, 2Y00, 2Y01, 2Y02, 2Y03, 2Y04, 2YCW, 2YCX, 2YCY, 2YCZ","6TKO, 7JJO, 7S0F, 7S0G, 8DCR, 8DCS"
Q15465,OK,True,4,12,"3HO5, 3M1N, 3MXW, 6PJV","6DMY, 6E1H, 6N7G, 6N7H, 6N7K, 6OEV, 6RMG, 6RVD, 7E2I, 7MHZ"
P29972,OK,True,4,3,"1FQY, 1H6I, 1IH5, 4CSK","7UZE, 8CT2, 8CTE"
Q5VTY9,OK,True,5,5,"6P64, 6UJO, 6UJQ, 6UK2, 6UK4","7MHY, 7MHZ, 7Q1U, 7Q6Z, 7URF"
P02724,OK,True,2,11,"5EH4, 5EH6","7UZ3, 7V07, 7V0K, 7V19, 8CRQ, 8CRR, 8CRT, 8CS9, 8CSL, 8CT3"
Q4F883,OK,True,2,4,"4NFU, 8YN0","7XJP, 8YL6, 8YL7, 8YN1"
Q9SU72,OK,True,2,7,"7XEY, 8YN0","7XDD, 7XJP, 8YL6, 8YL7, 8YN1, 8ZW9, 8ZWA"
P35439,OK,True,35,62,"1PB7, 1PB8, 1PB9, 1PBQ, 1Y1M, 1Y1Z, 1Y20, 2A5T, 3Q41, 4KCC","5FXG, 5FXH, 5FXI, 5FXJ, 5FXK, 6CNA, 6MM9, 6MMA, 6MMB, 6MMG"
Q00960,OK,True,16,36,"3JPW, 3JPY, 3QEL, 3QEM, 4PE5, 5B3J, 5TPZ, 6E7R, 6E7S, 6E7T","5FXG, 5FXH, 5FXI, 5FXJ, 5FXK, 6CNA, 6WHR, 6WHS, 6WHT, 6WHU"
P47898,OK,True,1,4,7UM4,"7UM5, 7UM6, 7UM7, 7X5H"
A0A1D8PKA4,OK,True,2,5,"7LFF, 9CRW","7TQX, 7TQY, 7TQZ, 7TR0, 7TR3"
P16157,OK,True,7,13,"1N11, 2YVI, 3F59, 3KBT, 3KBU, 3UD1, 3UD2","7TW3, 7TW5, 7TW6, 7UZQ, 7UZU, 7V0K, 7V0M, 7V0S, 7V0X, 8CS9"
W7X6T2,OK,True,2,6,"4ERD, 4EYT","6D6V, 7LMA, 7LMB, 7UY5, 7UY6, 8GAP"
O77448,OK,True,3,6,"2B2A, 2R4G, 5C9H","6D6V, 7LMA, 7LMB, 7UY5, 7UY6, 8GAP"
Q9S745,OK,True,1,3,7XEY,"7XDD, 8ZW9, 8ZWA"
Q2FJE0,OK,True,5,6,"4WCE, 4WF9, 4WFA, 4WFB, 5HKV","6DDG, 6HMA, 7ASM, 7ASN, 7TTU, 7TTW"
P13797,OK,True,1,4,1AOA,"7R94, 7SX8, 7SX9, 7SXA"
P22001,OK,True,1,7,4BGC,"7EJ1, 7EJ2, 7SSV, 7SSX, 7SSY, 7SSZ, 8DFL"
E3VXC2,OK,True,1,2,7TDV,"7TF6, 7TF7"
A0A0F0G8G2,OK,True,1,3,7TDP,"7TFA, 7TFB, 7TFD"
P42658,OK,True,1,7,1XFD,"7E87, 7E89, 7E8B, 7E8E, 7E8G, 7E8H, 7UKG"
D2CVN6,OK,True,3,6,"3U4V, 3U4Z, 3U50","6D6V, 7LMA, 7LMB, 7UY5, 7UY6, 8GAP"
P84308,OK,True,24,2,"2OGX, 4F6T, 4NDO, 4NDP, 4NDQ, 4NDR, 5O5W, 6GU5, 6GUJ, 6GWB","6RKD, 7Z5J"
O75762,OK,True,1,13,6HC8,"3J9P, 6PQO, 6PQP, 6PQQ, 6V9V, 6V9W, 6V9X, 6V9Y, 6WJ5, 6X2J"
P84253,OK,True,24,2,"2OGX, 4F6T, 4NDO, 4NDP, 4NDQ, 4NDR, 5O5W, 6GU5, 6GUJ, 6GWB","6RKD, 7Z5J"
O75962,OK,True,3,1,"1NTY, 2NZ8, 6D8Z",7SJ4
A0A5D5GA79,OK,True,1,2,7TEN,"7TF9, 7TFE"
P37582,OK,True,1,1,4R4E,7TFC
P0A717,OK,True,2,3,"4S2U, 6ASV","7XMU, 7XMV, 7XN3"
A0A2I8B6R1,OK,True,1,3,7DRB,"7DRC, 7W3V, 7W3X"
P16688,OK,True,1,5,4XB6,"7Z15, 7Z16, 7Z17, 7Z18, 7Z19"
P16687,OK,True,1,5,4XB6,"7Z15, 7Z16, 7Z17, 7Z18, 7Z19"
P16686,OK,True,2,5,"2FSU, 4XB6","7Z15, 7Z16, 7Z17, 7Z18, 7Z19"
G0S024,OK,True,5,4,"5CWS, 5HB2, 5HB3, 7MVT, 7MVX","7MVU, 7MVV, 7MVY, 7MVZ"
G0SAK3,OK,True,4,2,"5CWW, 5HB0, 5HB5, 5HB6","7MVV, 7MVZ"
A6NJ78,OK,True,4,4,"8IPI, 8IPK, 8IPL, 8IPM","7PNX, 7PNY, 7PNZ, 8QRL"
P42592,OK,True,9,10,"3D3I, 3W7S, 3W7T, 3W7U, 3W7W, 3W7X, 5CA3, 5GW7, 6XUX","7PQQ, 7Q1U, 7Q6Z, 8AFE, 8AFH, 8AFL, 8AFM, 8AHL, 8AIA, 8AIX"
D6QLY0,OK,True,3,1,"5O79, 6RD3, 7Q3T",7SZI
A3XHN1,OK,True,6,4,"3BG2, 7TU0, 7TU1, 7TU2, 7TU3, 7TU4","7TU5, 7TU6, 7TU7, 7TU8"
Q3J1A3,OK,True,1,9,4V9G,"7F0L, 7PIL, 7VA9, 7VB9, 7VNM, 7VNY, 7VOR, 7VOT, 7VOY"
P49450,OK,True,9,23,"3AN2, 3NQJ, 3NQU, 3R45, 3WTP, 5CVD, 5Z23, 6KDQ, 6KDS","6BUZ, 6C0W, 6E0C, 6E0P, 6L49, 6MUO, 6MUP, 6O1D, 6SE0, 6SE6"
P16685,OK,True,1,5,4XB6,"7Z15, 7Z16, 7Z17, 7Z18, 7Z19"
A0A1D8PCX8,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P46976,OK,True,15,8,"3Q4S, 3QVB, 3RMV, 3RMW, 3T7M, 3T7N, 3T7O, 3U2T, 3U2U, 3U2V","7Q0B, 7Q0S, 7Q12, 7Q13, 7ZBN, 8CVX, 8CVY, 8CVZ"
Q5AEN2,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5ANA1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
O59931,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
G0SFH5,OK,True,3,2,"5CWU, 7MVW, 7MVX","7MVY, 7MVZ"
A0A1D8PK43,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PGY0,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PPT5,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PPS1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PHF5,OK,True,3,6,"8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P13402,OK,True,1,8,4V9G,"7F0L, 7PIL, 7VA9, 7VB9, 7VNM, 7VNY, 7VOR, 7VOT"
Q3J170,OK,True,6,9,"2WX5, 4IN5, 4IN6, 4N7L, 5LRI, 7P2C","7F0L, 7PIL, 7VA9, 7VB9, 7VNM, 7VNY, 7VOR, 7VOT, 7VOY"
Q3J1A6,OK,True,6,10,"2WX5, 4IN5, 4IN6, 4N7L, 5LRI, 7P2C","7F0L, 7PIL, 7PQD, 7VA9, 7VB9, 7VNM, 7VNY, 7VOR, 7VOT, 7VOY"
Q3J1A5,OK,True,6,9,"2WX5, 4IN5, 4IN6, 4N7L, 5LRI, 7P2C","7F0L, 7PIL, 7VA9, 7VB9, 7VNM, 7VNY, 7VOR, 7VOT, 7VOY"
Q03188,OK,True,2,12,"5LSJ, 5LSK","6MUO, 6MUP, 6SE6, 6SEE, 6SEF, 7PII, 7QOO, 7R5R, 7XHN, 7XHO"
Q59T44,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5ADQ6,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PPE0,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PF08,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PFV1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PDL6,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PHW1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PFL9,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PDU3,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5AB87,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PLC9,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5A6A1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PTI7,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PCQ5,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PSC5,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PF57,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5A109,OK,True,8,6,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PHH4,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PDZ1,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PK30,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PEV4,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PK71,OK,True,8,5,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R"
O42817,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5A900,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PSV5,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5AG43,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PL99,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5AJ93,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PGY8,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PI15,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PDT3,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P35728,OK,True,1,2,6I1D,"7ZGP, 7ZGR"
P9WHH9,OK,True,5,1,"2A8X, 3II4, 4M52, 7KMY, 8U0Q",8CT4
A0A1D8PEY9,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PQQ5,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PK61,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5A389,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q96W54,OK,True,4,5,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0R, 8OGJ"
Q5A7K0,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
A0A1D8PNQ6,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P41587,OK,True,1,2,2X57,"7VQX, 7WBJ"
A0A1D8PQN0,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P83774,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q5ALV6,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
P40910,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q59TE0,OK,True,4,6,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ"
Q9KNE0,OK,True,9,4,"4F35, 5UL7, 5UL9, 5ULD, 5ULE, 6OKZ, 6OL0, 6OL1, 6WTX","6WU3, 6WW5, 7T9F, 7T9G"
P0A7L0,OK,True,8,120,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4WOI","1EG0, 1ML5, 2RDO, 3J46, 3J5S, 3J8G, 3J9Z, 3JA1, 3JCD, 3JCE"
P04275,OK,True,30,6,"1AO3, 1ATZ, 1AUQ, 1FE8, 1FNS, 1IJB, 1IJK, 1M10, 1OAK, 1SQ0","7KWO, 7PMV, 7PNF, 7ZWH, 8D3C, 8D3D"
Q12102,OK,True,1,2,2I7X,"7ZGQ, 7ZGR"
O43909,OK,True,2,2,"8OG1, 8OG4","7AU2, 7AUA"
P45520,OK,True,1,3,8C47,"7Q8B, 7Q8C, 7Q8S"
P0A6M8,OK,True,2,10,"4V9O, 4V9P","2RDO, 3J0E, 3J9Z, 3JA1, 4V7B, 4V7D, 7N2C, 7PJV, 7PJY, 7UG7"
P51532,OK,True,11,5,"2GRC, 3UVD, 5DKD, 5EA1, 6HR2, 6ZS2, 7TAB, 7TD9, 7VRB, 8G1Q","6LTH, 6LTJ, 7VDT, 7VDV, 7Y8R"
Q9BU64,OK,True,1,8,7PB8,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q6IPU0,OK,True,1,8,7PB8,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q71F23,OK,True,2,8,"7PB8, 8K4D","7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q8N2Z9,OK,True,9,4,"4DRA, 4DRB, 4E44, 4E45, 4NDY, 4NE1, 4NE3, 4NE5, 4NE6","7R5S, 7XHN, 7XHO, 7YWX"
Q9UH17,OK,True,11,1,"5CQD, 5CQH, 5CQI, 5CQK, 5SXG, 5SXH, 5TD5, 5TKM, 6NFK, 6NFL",7RW6
Q68EN5,OK,True,2,1,"7Z5G, 7Z5H",7Z6S
Q9UQ13,OK,True,6,2,"7SD1, 7T7A, 7TVF, 7TVG, 7TXH, 7TYG","7SD0, 7UPI"
P62136,OK,True,43,1,"3E7A, 3E7B, 3EGG, 3EGH, 3HVQ, 3N5U, 3V4Y, 4G9J, 4MOV, 4MOY",7UPI
O14807,OK,True,6,2,"7TVF, 7TXH, 9B4R, 9B4T, 9C1A, 9C1B","7SD0, 7UPI"
Q53I06,OK,True,3,2,"3E7R, 3E7U, 7O76","7OAE, 7OAG"
Q9H3R5,OK,True,1,8,7PB4,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q92674,OK,True,1,8,7PB4,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q9BS16,OK,True,1,8,7PB4,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q9NSP4,OK,True,2,8,"4P0T, 4WAU","7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q96H22,OK,True,1,15,6EQT,"6BUZ, 6C0W, 6MUO, 6MUP, 7PKN, 7QOO, 7R5S, 7R5V, 7U46, 7U47"
