uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
P62318,OK,True,6,67,"1D3B, 3CW1, 3PGW, 3VRI, 4PJO, 4WZJ","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD"
P62304,OK,True,12,66,"3CW1, 3PGW, 4F7U, 4PJO, 4V98, 4WZJ, 5XJL, 5XJQ, 5XJR, 5XJS","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6FF7"
P62308,OK,True,11,66,"3CW1, 3PGW, 4F7U, 4PJO, 4V98, 4WZJ, 5XJL, 5XJQ, 5XJR, 5XJT","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD"
P62306,OK,True,12,66,"3CW1, 3PGW, 4F7U, 4PJO, 4V98, 4WZJ, 5XJL, 5XJQ, 5XJR, 5XJS","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6FF7"
B4XT64,OK,True,5,4,"7Y77, 8PMG, 8PMI, 8PML, 8PMM","8HAS, 8HAT, 8PN1, 8PN2"
Q02218,OK,True,1,2,3ERY,"7WGR, 8I0K"
Q45894,OK,True,7,8,"1E1H, 2G7K, 2G7N, 2G7P, 2G7Q, 5MOY, 6ES1","8JLC, 8JLE, 8JLF, 8JLG, 8JLH, 8JS8, 8JS9, 8K77"
Q7L0J3,OK,True,1,13,4V11,"8JLC, 8JLE, 8JLF, 8JLG, 8JLH, 8JLI, 8JS8, 8JS9, 8K77, 8UO9"
Q9IH62,OK,True,6,5,"2VSM, 2VWD, 3D11, 3D12, 6VY5, 8JA5","7TXZ, 7TY0, 8K0D, 8K3C, 8XPY"
Q2FZF1,OK,True,7,21,"4WCE, 4WF9, 4WFA, 4WFB, 5HKV, 5HL7, 5NRG","5LI0, 5ND8, 5ND9, 5TCU, 6DDD, 6DDG, 6HMA, 6SJ6, 6WQN, 6WQQ"
Q05193,OK,True,8,14,"1DYN, 2DYN, 2X2E, 2X2F, 3SNH, 3ZYC, 5D3Q, 6S9A","3ZYS, 4UUD, 4UUK, 6DLU, 6DLV, 7AX3, 8SXZ, 8SZ4, 8SZ7, 8SZ8"
Q9WXS1,OK,True,2,12,"1VLW, 1WA3","5KP9, 7B3Y, 8A8N, 8E01, 8EJF, 8JGA, 8JGC, 8SZZ, 8TVB, 8TYC"
Q9UQF0,OK,True,2,2,"5HA6, 6RX1","8OUH, 8OUJ"
Q2G0S0,OK,True,5,21,"4WCE, 4WFB, 5HKV, 5HL7, 5NRG","5LI0, 5ND8, 5ND9, 5TCU, 6SJ6, 6WQN, 6WQQ, 6WRS, 6WRU, 6YEF"
Q08235,OK,True,1,20,5Z1G,"5Z3G, 6C0F, 6CB1, 6ELZ, 6EM1, 6EM3, 6EM4, 6EM5, 7NAC, 7OHR"
Q71U36,OK,True,1,6,6J8F,"5JCO, 6WSL, 7UN1, 7UNG, 8J07, 8SH7"
P63267,OK,True,1,3,6JAT,"8V2O, 8V2Z, 8V30"
P53927,OK,True,1,32,5T9P,"3JCT, 5Z3G, 6C0F, 6CB1, 6ELZ, 6EM1, 6EM3, 6EM4, 6EM5, 6M62"
Q12522,OK,True,1,69,1G62,"2X7N, 3J2I, 3JCT, 4V7F, 5H4P, 5JCS, 5T62, 5Z3G, 6C0F, 6ELZ"
P53136,OK,True,3,12,"5SUI, 5SUM, 6EN7","5Z3G, 6C0F, 6CB1, 6EM1, 6EM3, 6EM4, 6EM5, 7OHS, 7OHW, 7OHX"
P40078,OK,True,1,39,4WJV,"3JCT, 6ELZ, 6EM1, 6EM5, 6FT6, 6M62, 6N8J, 6YLG, 6YLH, 6YLX"
Q04660,OK,True,1,24,4U7A,"6C0F, 6CB1, 6ELZ, 6EM1, 6EM3, 6EM4, 6EM5, 7NAC, 7NAD, 7OHP"
P36049,OK,True,1,17,5Z1G,"5Z3G, 6ELZ, 6EM1, 6EM3, 6EM4, 6EM5, 7NAC, 7OHR, 7OHV, 7OHW"
P04273,OK,True,2,3,"3NVE, 4YXL","7LNA, 7YAT, 8WZX"
P25582,OK,True,1,15,7R7O,"6ELZ, 6EM5, 6YLX, 7NAC, 7NAD, 7NAF, 7OHR, 7OHV, 7R6K, 7R6Q"
Q12024,OK,True,1,9,5DTC,"6ELZ, 6EM5, 7NAC, 7NAD, 7OHR, 7OHV, 7R72, 7R7A, 8V87"
P0ABJ6,OK,True,1,11,1FFT,"6WTI, 7CUB, 7CUQ, 7CUW, 7N9Z, 7XMC, 7XMD, 8F68, 8F6C, 8GO3"
P0AFL3,OK,True,4,1,"1J2A, 1V9T, 1VAI, 7ZFM",8XCK
O15393,OK,True,11,14,"7MEQ, 7XYD, 7Y0E, 7Y0F, 8HD8, 8S0L, 8S0M, 8S0N, 8V04, 8V1F","8JHZ, 8JI0, 8VGT, 8Y1D, 8Y1E, 8Y7X, 8Y7Y, 8Y87, 8Y88, 8Y89"
P0ABJ1,OK,True,3,11,"1CYW, 1CYX, 1FFT","6WTI, 7CUB, 7CUQ, 7CUW, 7N9Z, 7XMC, 7XMD, 8F68, 8F6C, 8GO3"
P0ABI8,OK,True,1,11,1FFT,"6WTI, 7CUB, 7CUQ, 7CUW, 7N9Z, 7XMC, 7XMD, 8F68, 8F6C, 8GO3"
P0AFW0,OK,True,2,20,"2OUG, 5OND","6C6S, 6C6T, 8PEN, 8PFG, 8PFJ, 8PHK, 8PIB, 8PID, 8PIL, 8PIM"
P0ABJ3,OK,True,1,11,1FFT,"6WTI, 7CUB, 7CUQ, 7CUW, 7N9Z, 7XMC, 7XMD, 8F68, 8F6C, 8GO3"
I0DF35,OK,True,2,6,"6NTV, 6XYA","6L42, 6Y6K, 7ALP, 8R6U, 8R6W, 8R6Y"
P03888,OK,True,5,46,"7LFI, 7LFJ, 7LFK, 7LFL, 7LFM","6G2J, 6G72, 6ZR2, 6ZTQ, 7AK5, 7AK6, 7B93, 7PSA, 8C2S, 8CA3"
J8HQ06,OK,True,2,7,"8IUD, 8SM3","8J4T, 8JQB, 8JQC, 8TJY, 8TK1, 8U7I, 8X5N"
J8H9C1,OK,True,1,13,8SM3,"8J4T, 8JQ9, 8JQB, 8JQC, 8TJY, 8TK0, 8TK1, 8U7I, 8WY4, 8WY5"
P56582,OK,True,1,7,2BTV,"8W12, 8W19, 8W1C, 8W1I, 8W1O, 8W1R, 8W1S"
O60894,OK,True,15,6,"2YX8, 3N7P, 3N7R, 3N7S, 4RWG, 5V6Y, 6D1U, 6UMG, 6ZHO, 6ZIS","6E3Y, 7KNT, 7KNU, 7TYF, 7TYW, 9AUC"
Q8NI22,OK,True,9,7,"3A4U, 3LCP, 3WHT, 3WHU, 3WNX, 4YGB, 4YGC, 4YGD, 4YGE","8JP4, 8JP5, 8JP6, 8JP7, 8JP8, 8JP9, 8JPG"
P30988,OK,True,3,17,"5II0, 6PFO, 6PGQ","5UZ7, 6NIY, 7TYF, 7TYH, 7TYI, 7TYL, 7TYN, 7TYO, 7TYW, 7TYX"
P0DTD1,OK,True,2260,51,"5R7Y, 5R7Z, 5R80, 5R81, 5R82, 5R83, 5R84, 5R8T, 5RE4, 5RE5","6M71, 6YYT, 6ZLW, 6ZM7, 6ZME, 6ZMI, 6ZMO, 6ZMT, 6ZN5, 6ZOJ"
Q7NDN8,OK,True,109,11,"2XQ3, 2XQ4, 2XQ5, 2XQ6, 2XQ7, 2XQ8, 2XQ9, 2XQA, 3EAM, 3EHZ","6ZGD, 6ZGJ, 6ZGK, 8ATG, 8I41, 8I42, 8I47, 8I48, 8JJ3, 8WCQ"
Q00403,OK,True,3,47,"1C9B, 1VOL, 5WH1","5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6O9L, 7EDX"
P35269,OK,True,3,55,"1F3U, 1I27, 1J2X","5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6O9L, 7EDX"
P49257,OK,True,11,7,"3A4U, 3LCP, 3WHT, 3WHU, 3WNX, 4GKX, 4GKY, 4YGB, 4YGC, 4YGD","8JP4, 8JP5, 8JP6, 8JP7, 8JP8, 8JP9, 8JPG"
P52655,OK,True,2,50,"1NVP, 5M4S","5FUR, 5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6MZM"
P52657,OK,True,2,52,"1NVP, 5M4S","5FUR, 5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6MZM"
P29084,OK,True,1,39,5GPY,"5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6O9L, 7EG9"
O95163,OK,True,1,4,5CQR,"8PTX, 8PTY, 8PTZ, 8PU0"
P00459,OK,True,43,10,"1DE0, 1FP6, 1G1M, 1G20, 1G21, 1G5P, 1M1Y, 1M34, 1N2C, 1NIP","7UT8, 7UT9, 7UTA, 8DFC, 8DFD, 8RHP, 8TC3, 9CU0, 9CU1, 9CU2"
Q5S3G7,OK,True,7,1,"2QLG, 2QLH, 2QLI, 3NF0, 4H3L, 4H3M, 4H3N",8TC3
P72870,OK,True,1,4,4PO5,"7SC7, 7SC9, 7SCB, 8TO2"
P74102,OK,True,17,5,"3MG1, 3MG2, 3MG3, 4XB4, 4XB5, 5TUW, 5TUX, 5TV0, 6T6K, 6T6M","7SC9, 7SCB, 7SCC, 8TO2, 8TPJ"
P20226,OK,True,9,64,"1C9B, 1CDW, 1JFI, 1NVP, 1TGH, 4ROC, 4ROD, 4ROE, 5N9G","5FUR, 5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6MZD"
Q54714,OK,True,1,5,4F0T,"7SC8, 7SCA, 8HFQ, 8TO5, 8TRO"
P13984,OK,True,1,55,1F3U,"5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6O9L, 7EDX"
P29083,OK,True,1,43,5GPY,"5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6O9L, 7EG9"
Q55544,OK,True,2,6,"3OHW, 3OSJ","7SC7, 7SC9, 7SCB, 7SCC, 8TO2, 8TPJ"
P73204,OK,True,1,5,3NPH,"7SC8, 7SCA, 8HFQ, 8TO5, 8TRO"
Q01952,OK,True,1,6,4PO5,"7SC7, 7SC9, 7SCB, 7SCC, 8TO2, 8TPJ"
P73203,OK,True,1,5,3PRU,"7SC8, 7SCA, 8HFQ, 8TO5, 8TRO"
Q54715,OK,True,1,5,4F0T,"7SC8, 7SCA, 8HFQ, 8TO5, 8TRO"
Q8NET8,OK,True,3,22,"6H9J, 6HA6, 7QQN","6MHO, 6MHS, 6MHV, 6MHW, 6MHX, 6OT2, 6OT5, 6UW4, 6UW6, 6UW8"
Q923J1,OK,True,3,13,"1IA9, 1IAH, 1IAJ","5ZX5, 6BWD, 6BWF, 8SI2, 8SI3, 8SI4, 8SI5, 8SI6, 8SI7, 8SI8"
Q8VP44,OK,True,1,4,3QDE,"8HO7, 8HO8, 8HO9, 8IYR"
O94925,OK,True,46,3,"3CZD, 3UNW, 3UO9, 3VOY, 3VOZ, 3VP0, 3VP1, 3VP2, 3VP3, 3VP4","8IMA, 8IMB, 8SZJ"
P27986,OK,True,79,15,"1H9O, 1PBW, 1PHT, 2IUG, 2IUH, 2IUI, 2RD0, 2V1Y, 3HHM, 3HIZ","7MYN, 7MYO, 8DCP, 8DCX, 8DD4, 8DD8, 8GUB, 8H36, 8H37, 8ILR"
Q10570,OK,True,1,9,6F9N,"6BLY, 6BM0, 6DNH, 6FUW, 6URG, 6URO, 8E3I, 8E3Q, 8R8R"
O95639,OK,True,3,7,"2RHK, 7K95, 7ZYH","6DNH, 6FUW, 6URG, 6URO, 8E3I, 8E3Q, 8R8R"
P42336,OK,True,97,15,"2RD0, 3HHM, 3HIZ, 3ZIM, 4JPS, 4L1B, 4L23, 4L2Y, 4OVU, 4OVV","7MYN, 7MYO, 8DCP, 8DCX, 8DD4, 8DD8, 8GUA, 8GUB, 8GUD, 8ILR"
P04128,OK,True,7,5,"3SQB, 4DWH, 5NKT, 6R74, 6R7E, 6S09, 6SWH","5OH0, 6C53, 6Y7S, 8PSV, 8PTU"
A0A072VQG6,OK,True,3,2,"8QAW, 8QAX, 8QAY","7OJ5, 8QAV"
Q9C0J8,OK,True,1,9,6F9N,"6BLY, 6BM0, 6DNH, 6FUW, 6URG, 6URO, 8E3I, 8E3Q, 8R8R"
O32081,OK,True,3,5,"4J7C, 5BUT, 8POO","8K1S, 8K1T, 8K1U, 8XMH, 8XMI"
P36776,OK,True,5,22,"2X36, 6WYS, 6WZV, 6X1M, 6X27","7KRZ, 7KSL, 7KSM, 7NFY, 7NG4, 7NG5, 7NGC, 7NGF, 7NGL, 7NGP"
O32080,OK,True,21,5,"1LSU, 2HMS, 2HMT, 2HMU, 2HMV, 2HMW, 4J7C, 4J90, 4J91, 5BUT","8K1S, 8K1T, 8K1U, 8XMH, 8XMI"
O66529,OK,True,5,19,"1HQK, 1NQU, 1NQV, 1NQW, 1NQX","5MPP, 5MQ3, 5MQ7, 7A4F, 7A4G, 7A4H, 7A4I, 7A4J, 7X7M, 8F25"
P9WGU5,OK,True,1,4,8J5U,"8J5Q, 8J5R, 8J5S, 8J5T"
P28630,OK,True,9,14,"1JQJ, 1JQL, 1JR3, 1XXH, 1XXI, 3GLF, 3GLG, 3GLH, 3GLI","8GIY, 8GIZ, 8GJ0, 8GJ1, 8GJ2, 8GJ3, 8VAL, 8VAM, 8VAN, 8VAP"
Q96JK2,OK,True,1,1,3I89,8TL6
P48067,OK,True,2,7,"6ZBV, 6ZPL","8WFI, 8WFJ, 8WFK, 8WFL, 9J8B, 9J8C, 9J8D"
P0A988,OK,True,55,17,"1JQJ, 1JQL, 1MMI, 1OK7, 1UNN, 2POL, 2XUR, 3BEP, 3D1E, 3D1F","5FKU, 5FKV, 5FKW, 5M1S, 8GIY, 8GIZ, 8GJ0, 8GJ1, 8GJ2, 8VAL"
P28632,OK,True,3,6,"1EM8, 3GLI, 3SXU","8GIY, 8GIZ, 8GJ0, 8GJ1, 8GJ2, 8GJ3"
P28631,OK,True,8,14,"1A5T, 1JR3, 1XXH, 1XXI, 3GLF, 3GLG, 3GLH, 3GLI","8GIY, 8GIZ, 8GJ0, 8GJ1, 8GJ2, 8GJ3, 8VAL, 8VAM, 8VAN, 8VAP"
P06710,OK,True,9,16,"1JR3, 1NJF, 1NJG, 1XXH, 1XXI, 3GLF, 3GLG, 3GLH, 3GLI","5FKU, 5FKV, 8GIY, 8GIZ, 8GJ0, 8GJ1, 8GJ2, 8GJ3, 8VAL, 8VAM"
Q9YWN5,OK,True,1,5,1W9Z,"8K42, 8K44, 8K49, 8W9P, 8W9Q"
P02299,OK,True,15,6,"1KNA, 1KNE, 2NQB, 2PYO, 2YBA, 4QLC, 4QUF, 4U68, 4UUZ, 4X23","6DZT, 6PWE, 6PWF, 7XYF, 7XYG, 8UX1"
P02283,OK,True,6,8,"2NQB, 2PYO, 4QLC, 4X23, 5CVE, 5WCU","6DZT, 6PWE, 6PWF, 7XYF, 7XYG, 8PP6, 8PP7, 8UX1"
P84051,OK,True,5,11,"2NQB, 2PYO, 4QLC, 4X23, 5WCU","6DZT, 6PWE, 6PWF, 7XYF, 7XYG, 8PP6, 8PP7, 8UX1, 9MU4, 9MU5"
P84040,OK,True,10,11,"2NQB, 2PYO, 2XYI, 3C9C, 4QLC, 4UUZ, 4X23, 5WCU, 6XWS, 6XWT","6DZT, 6PWE, 6PWF, 7XYF, 7XYG, 8PP6, 8PP7, 8UX1, 9MU4, 9MU5"
Q86VX2,OK,True,1,3,8ESD,"8F2R, 8F2U, 8P0W"
Q13509,OK,True,2,16,"6S8L, 7PJF","5IJ0, 5IJ9, 5JCO, 6E7B, 6WSL, 7LXB, 7M18, 7M20, 7SJ7, 7SJ8"
Q06609,OK,True,2,25,"1N0W, 5NWL","5H1B, 5H1C, 5JZC, 5NP7, 7C9A, 7EJC, 7EJE, 8BQ2, 8BR2, 8BSC"
Q9Y6G5,OK,True,1,3,8ESD,"8F2R, 8F2U, 8P0W"
Q9P000,OK,True,4,3,"4NKN, 4OE9, 6BP6, 8ESD","8F2R, 8F2U, 8P0W"
Q9GZQ3,OK,True,1,3,8ESD,"8F2R, 8F2U, 8P0W"
P18615,OK,True,2,10,"5OOB, 8JJ6","6GML, 7YCX, 8UHA, 8UHD, 8UHG, 8UI0, 8W8E, 9J0N, 9J0O, 9J0P"
Q8IXH7,OK,True,2,13,"5L3X, 8JJ6","6GML, 7PKS, 7YCX, 8RBX, 8UHA, 8UHD, 8UHG, 8UI0, 8UIS, 8W8E"
Q8WX92,OK,True,1,12,8JJ6,"6GML, 7PKS, 7YCX, 8RBX, 8UHA, 8UHD, 8UHG, 8UI0, 8W8E, 9J0N"
O00555,OK,True,1,3,3BXK,"8X90, 8X91, 8X93"
Q9H3P2,OK,True,1,13,5L3X,"6GML, 7PKS, 7YCX, 8RBX, 8UHA, 8UHD, 8UHG, 8UI0, 8UIS, 8W8E"
Q13422,OK,True,2,5,"6H0F, 8RQC","8D7Z, 8D80, 8TNP, 8TNQ, 8TNR"
P35414,OK,True,3,16,"5VBL, 6KNM, 7SUS","7W0L, 7W0M, 7W0N, 7W0O, 7W0P, 8XQE, 8XQF, 8XQI, 8XQJ, 8XZF"
Q9RN43,OK,True,1,12,4O9Y,"5LKH, 5LKI, 6H6E, 6H6F, 6L7E, 6L7I, 6RW6, 6SUE, 6SUF, 8CPZ"
Q96SW2,OK,True,36,14,"4M91, 4TZ4, 5FQD, 5HXB, 5V3O, 6BN7, 6BN8, 6BN9, 6BNB, 6BOY","8CVP, 8D7U, 8D7V, 8D7W, 8D7X, 8D7Y, 8D7Z, 8D80, 8D81, 8TNP"
P42858,OK,True,14,9,"3IO4, 3IO6, 3IOR, 3IOT, 3IOU, 3IOV, 3IOW, 3LRH, 4FE8, 4FEB","6EZ8, 6RMH, 6X9O, 6YEJ, 7DXJ, 7DXK, 8SAH, 8VLX, 8W15"
P08514,OK,True,50,10,"1TYE, 2VC2, 2VDK, 2VDL, 2VDM, 2VDN, 2VDO, 2VDP, 2VDQ, 2VDR","4CAK, 6V4P, 7LA4, 8GCD, 8GCE, 8T2U, 8T2V, 9AXL, 9DEQ, 9DER"
P07550,OK,True,37,93,"1GQ4, 2R4R, 2R4S, 2RH1, 3D4S, 3KJ6, 3NY8, 3NY9, 3NYA, 3P0G","6NI3, 7BZ2, 7DHI, 7DHR, 8GDZ, 8GE1, 8GE2, 8GE3, 8GE4, 8GE5"
P09651,OK,True,61,7,"1HA1, 1L3K, 1PGZ, 1PO6, 1U1K, 1U1L, 1U1M, 1U1N, 1U1O, 1U1P","6J60, 7BX7, 7ZJ2, 8IK7, 8IKB, 8IKP, 8IKS"
A9WEV8,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
P0CE47,OK,True,22,21,"1D8T, 1EFC, 1ETU, 2FX3, 2HCJ, 2HDN, 3U2Q, 3U6B, 3U6K, 4G5G","1MJ1, 3EP2, 3EQ3, 3EQ4, 4V69, 5UYK, 5UYL, 5UYM, 5UYN, 5UYP"
A9WEV7,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
A9WEV6,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
A9WEV5,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
Q15858,OK,True,2,38,"5EK0, 8YHZ","6J8G, 6J8H, 6J8I, 6J8J, 6N4Q, 6N4R, 6NT3, 6NT4, 6VXO, 6W6O"
P0DTC1,OK,True,322,15,"6Y2E, 6Y2F, 6Y2G, 6YHU, 7C33, 7CZ4, 7D3I, 7D47, 7D64, 7D6H","6YYT, 7BV2, 7EIZ, 8EIR, 8GW1, 8GWB, 8GWE, 8GWF, 8GWG, 8GWI"
A9WEV4,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
K9N5Q8,OK,True,36,22,"4L72, 4MOD, 4XAK, 4ZPT, 4ZPV, 4ZPW, 5GMQ, 5GR7, 5GSB, 5GSR","5W9H, 5W9I, 5W9J, 5W9K, 5W9L, 5W9M, 5W9N, 5W9O, 5W9P, 5X59"
A9WEV3,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
A9WEV2,OK,True,1,3,9ILT,"8K9E, 8K9F, 8X2J"
Q5MQD0,OK,True,5,4,"5GNB, 5KWB, 7EJN, 8DGW, 9IZN","8VGT, 8Y7X, 8Y7Y, 8YOY"
P48546,OK,True,3,10,"2QKH, 4HJ0, 6DKJ","7DTY, 7FIN, 7FIY, 7RA3, 7RBT, 7VAB, 8ITL, 8ITM, 8WA3, 8YW4"
O00482,OK,True,26,1,"1YOK, 1YUC, 1ZDU, 2A66, 3PLZ, 3TX7, 4DOR, 4DOS, 4IS8, 4ONI",8PKI
P62806,OK,True,9,4,"1F66, 1U35, 2WP2, 4AU7, 4DOW, 5B1L, 5B1M, 5XM0, 5XM1","7DBH, 7VBM, 8PKI, 8PKJ"
P84244,OK,True,2,2,"5XM0, 5XM1","8PKI, 8PKJ"
C0HKE1,OK,True,4,3,"5B1L, 5B1M, 5XM0, 5XM1","7DBH, 7VBM, 8PKJ"
Q6DQW3,OK,True,1,4,6FIJ,"6FIK, 8BY8, 8CG5, 8CG6"
Q12053,OK,True,4,1,"3HRQ, 3HRR, 3ILS, 5KBZ",8CG4
J8G6Z1,OK,True,2,2,"6LHX, 7UXS","8BTO, 8BTP"
P52948,OK,True,10,8,"1KO6, 2Q5X, 2Q5Y, 3MMY, 4OWR, 7F60, 7F90, 7MNI, 7VPG, 7VPH","5A9Q, 6BZM, 7PEQ, 7Q64, 7Q65, 7Q66, 7Q67, 8CI8"
P0CG47,OK,True,163,65,"4UEL, 4UF6, 4WHV, 4WLR, 4WUR, 4XOF, 4ZFR, 4ZFT, 4ZPZ, 4ZUX","5GJQ, 5KGF, 5L9T, 6FTX, 6JMA, 6MSB, 6MSD, 6MSE, 6MSG, 6NJ9"
O94874,OK,True,2,6,"8B9X, 8C0D","8OHD, 8OJ0, 8OJ5, 8OJ8, 8QFC, 8QFD"
P61960,OK,True,8,4,"5HKH, 5IA7, 5IA8, 5IAA, 5L95, 6H77, 7W3N, 8BZR","8OHD, 8OJ0, 8OJ5, 8QFC"
Q96HY6,OK,True,3,3,"7W3N, 8B9X, 8C0D","8OHD, 8OJ0, 8OJ5"
G0SEA9,OK,True,1,2,8ONX,"8ONZ, 8OO0"
P01024,OK,True,57,9,"1C3D, 1GHQ, 1W2S, 2A73, 2A74, 2GOX, 2I07, 2ICE, 2ICF, 2NOJ","7ZGK, 8ENU, 8EOK, 8HK2, 8I9L, 8OQ3, 8OVB, 8UH2, 8UIN"
M9TLW3,OK,True,1,11,6TU5,"7QTL, 7R0E, 7ZPL, 7ZPM, 8BEK, 8PM0, 8PNP, 8PNQ, 8POH, 8R3K"
Q5JS54,OK,True,1,2,5WTQ,"8QYJ, 8TM3"
Q9BT73,OK,True,2,2,"2Z5E, 6JPT","8QYJ, 8TM3"
P24928,OK,True,20,27,"2GHQ, 2GHT, 3D9K, 3D9L, 3D9M, 3D9N, 3D9O, 3D9P, 4JXT, 5M3H","5IY6, 5IY7, 5IY8, 5IY9, 5IYA, 5IYB, 5IYC, 5IYD, 6DRD, 6O9L"
P26440,OK,True,1,1,1IVH,8SGR
P04179,OK,True,37,1,"1AP5, 1AP6, 1EM1, 1JA8, 1LUV, 1LUW, 1MSD, 1N0J, 1N0N, 1PL4",8SKS
P11310,OK,True,6,1,"1EGC, 1EGD, 1EGE, 1T9G, 2A1T, 4P13",8SGP
P05091,OK,True,28,1,"1CW3, 1NZW, 1NZX, 1NZZ, 1O00, 1O01, 1O02, 1O04, 1O05, 1ZUM",8SHS
Q13011,OK,True,1,1,2VRE,8SK6
P00367,OK,True,3,4,"1L1F, 1NR1, 6DQG","7UZM, 8KGY, 8SK8, 8W4J"
P00505,OK,True,1,1,5AX8,8SKR
P36544,OK,True,7,22,"5AFH, 5AFJ, 5AFK, 5AFL, 5AFM, 5AFN, 8P1H","7EKI, 7EKP, 7EKT, 7KOO, 7KOQ, 7KOX, 8C9X, 8CAU, 8CE4, 8CI1"
P0A7E5,OK,True,13,4,"1S1M, 2AD5, 5TKV, 8FV6, 8FV7, 8FV8, 8FV9, 8FVA, 8FVB, 8FVC","5U05, 5U3C, 5U6R, 8I9O"
Q8R0I0,OK,True,2,21,"8UZE, 8UZF","7FDK, 7WRH, 7WRI, 7XO4, 7XO5, 7XO6, 7XOA, 7XOB, 7XOC, 7YVU"
Q9WUD2,OK,True,3,31,"2ETA, 2ETB, 2ETC","5HI9, 6BO4, 6BO5, 6U84, 6U86, 6U88, 6U8A, 6WKN, 7N0M, 7N0N"
P52848,OK,True,1,3,1NST,"8CCY, 8CD0, 8CHS"
P37019,OK,True,49,13,"1KPK, 1OTS, 1OTT, 1OTU, 2EXW, 2EXY, 2EZ0, 2FEC, 2FED, 2FEE","7N8P, 7N9W, 7RNX, 7RO0, 7RP5, 7RP6, 7RQ7, 7RSB, 8GA0, 8GA1"
P17787,OK,True,1,10,5KXI,"6CNJ, 6CNK, 6UR8, 6USF, 8SSZ, 8ST0, 8ST1, 8ST2, 8ST3, 8ST4"
