uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q55329,OK,True,4,7,"4KT0, 4L6V, 5OY0, 6HQB","6NWA, 6UZV, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P29256,OK,True,4,7,"4KT0, 4L6V, 5OY0, 6HQB","6NWA, 6UZV, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
Q55330,OK,True,3,7,"4L6V, 5OY0, 6HQB","6NWA, 6UZV, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P12975,OK,True,4,8,"4KT0, 4L6V, 5OY0, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P32422,OK,True,3,8,"4KT0, 4L6V, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P74564,OK,True,3,3,"4KT0, 4L6V, 6HQB","6UZV, 7O1V, 9AU4"
P19569,OK,True,3,8,"4KT0, 4L6V, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P29255,OK,True,3,8,"4KT0, 4L6V, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P72986,OK,True,4,8,"4KT0, 4L6V, 5OY0, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
Q03468,OK,True,1,10,4CVO,"7OO3, 7OOB, 7OOP, 7OPC, 7OPD, 8B3D, 8B3F, 9BZ0, 9ER2, 9FD2"
P37277,OK,True,2,7,"4L6V, 6HQB","6NWA, 6UZV, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
P29254,OK,True,3,8,"4KT0, 4L6V, 6HQB","6NWA, 6UZV, 7O1V, 7UMH, 8AM5, 8ASL, 8ASP, 9AU4"
Q9BW61,OK,True,7,9,"6DSZ, 6PAI, 6Q0R, 6Q0V, 6Q0W, 6UD7, 6UE5","6SJ7, 8G46, 8QH5, 8ROX, 8ROY, 8TL6, 9BZ0, 9DHD, 9FD2"
P0AC02,OK,True,10,69,"2YHC, 3Q5M, 3TGO, 5AYW, 5D0O, 5D0Q, 5EKQ, 6LYQ, 6LYR, 6LYS","5LJO, 6LYU, 6SMX, 6SN0, 6SN2, 6SN3, 6SN4, 6SN5, 6SN7, 6SN8"
P77774,OK,True,14,65,"2YH3, 2YMS, 3P1L, 3PRW, 3Q7M, 3Q7N, 3Q7O, 4PK1, 4XGA, 5AYW","5LJO, 6LYU, 6SMX, 6SN0, 6SN2, 6SN3, 6SN4, 6SN5, 6SN7, 6SN8"
P0A940,OK,True,26,70,"2QCZ, 2QDF, 3EFC, 3OG5, 3Q6B, 4C4V, 4N75, 4PK1, 4XGA, 5AYW","5LJO, 6LYU, 6SMX, 6SN0, 6SN2, 6SN3, 6SN4, 6SN5, 6SN7, 6SN8"
Q13216,OK,True,2,13,"4A11, 6FCV","7OO3, 7OOB, 7OOP, 7OPC, 7OPD, 8B3D, 8B3F, 8B3G, 8B3I, 8QH5"
P49842,OK,True,2,3,"7XRB, 8YCM","9BZ0, 9ER2, 9FD2"
Q16531,OK,True,103,49,"2B5L, 2B5M, 2B5N, 2HYE, 3E0C, 3EI1, 3EI2, 3EI3, 3EI4, 3I7H","6R8Y, 6R8Z, 6R90, 6R91, 6R92, 6SJ7, 7OKQ, 7OO3, 7OOB, 7OOP"
P0A937,OK,True,8,69,"2YH9, 5AYW, 5D0O, 5D0Q, 5EKQ, 6LYQ, 6LYR, 6LYS","5LJO, 6LYU, 6SMX, 6SN0, 6SN2, 6SN3, 6SN4, 6SN5, 6SN7, 6SN8"
P0A903,OK,True,11,69,"2YH5, 2YH6, 3SNS, 3TGO, 5AYW, 5D0O, 5D0Q, 5EKQ, 6LYQ, 6LYR","5LJO, 6LYU, 6SMX, 6SN0, 6SN2, 6SN3, 6SN4, 6SN5, 6SN7, 6SN8"
P36048,OK,True,1,23,6TEO,"3JCM, 5GAM, 5GAN, 5GM6, 5GMK, 5LJ3, 5LJ5, 5LQW, 5MPS, 5MQ0"
P33411,OK,True,1,7,1DVK,"5MPS, 5MQ0, 5WSG, 5YLZ, 6BK8, 6EXN, 9DTR"
P54999,OK,True,2,34,"1N9R, 1N9S","3JCM, 5GAM, 5GAN, 5GAO, 5GM6, 5GMK, 5LJ3, 5LJ5, 5LQW, 5MPS"
P32523,OK,True,4,14,"2BAY, 3LRV, 4ZB4, 5M8C","5GM6, 5GMK, 5LJ5, 5MQ0, 5WSG, 5Y88, 5YLZ, 6BK8, 6EXN, 6J6G"
P33334,OK,True,410,26,"2OG4, 3E66, 3E9O, 3E9P, 3SBG, 3SBT, 3ZEF, 4BGD, 4I43, 4ILG","3JCM, 5GAM, 5GAN, 5GAO, 5GAP, 5GM6, 5GMK, 5LJ3, 5LJ5, 5LQW"
Q12046,OK,True,3,17,"3TP2, 3U1L, 3U1M","5GM6, 5GMK, 5LJ3, 5LJ5, 5LQW, 5MPS, 5MQ0, 5WSG, 5Y88, 5YLZ"
P59768,OK,True,14,867,"4KFM, 5HE0, 5HE1, 5HE2, 5HE3, 5UKK, 5UKL, 5UKM, 6CRK, 6EG8","5UZ7, 6B3J, 6D9H, 6DDE, 6DDF, 6E3Y, 6G79, 6GDG, 6K41, 6K42"
P0A6A8,OK,True,35,18,"1L0H, 1L0I, 1T8K, 2FAC, 2FAD, 2FAE, 2FHS, 3EJB, 3EJD, 3EJE","6W98, 7NYW, 7NYX, 7NYY, 7NYZ, 7NZ0, 8I8D, 8I8E, 8PK8, 8PK9"
Q9H1K1,OK,True,8,10,"5WKP, 5WLW, 6UXE, 6W1D, 6WI2, 6WIH, 7RTK, 8TVT","5KZ5, 6NZU, 8PK8, 8PK9, 8PKA, 8RMC, 8RMD, 8RME, 8RMF, 8RMG"
Q9Y697,OK,True,10,10,"5USR, 5WGB, 5WKP, 5WLW, 6UXE, 6W1D, 6WI2, 6WIH, 7RTK, 8TVT","5KZ5, 6NZU, 8PK8, 8PK9, 8PKA, 8RMC, 8RMD, 8RME, 8RMF, 8RMG"
Q9ULK5,OK,True,5,2,"6XA6, 6XA7, 6XA8, 7R2M, 7R2T","9JK7, 9JKA"
Q57646,OK,True,2,1,"3ENH, 7KJT",9D85
P62873,OK,True,15,867,"4KFM, 4PNK, 5HE0, 5HE1, 5HE2, 5HE3, 5UKK, 5UKL, 5UKM, 6CRK","5UZ7, 6B3J, 6D9H, 6DDE, 6DDF, 6E3Y, 6G79, 6GDG, 6KPF, 6KPG"
P68135,OK,True,121,150,"1ATN, 1EQY, 1ESV, 1H1V, 1IJJ, 1J6Z, 1KXP, 1LCU, 1LOT, 1MA9","1M8Q, 1MVW, 1O18, 1O19, 1O1A, 1O1B, 1O1C, 1O1D, 1O1E, 1O1F"
P63096,OK,True,15,413,"1KJY, 1Y3A, 2G83, 2GTP, 2IK8, 2OM2, 2XNS, 3ONW, 3QE0, 3QI2","6CMO, 6DDE, 6DDF, 6KPF, 6KPG, 6LFM, 6LFO, 6LML, 6N4B, 6OMM"
P0DTC2,OK,True,531,1388,"6LVN, 6LXT, 6LZG, 6M0J, 6M1V, 6VW1, 6W41, 6X45, 6XC2, 6XC3","6M17, 6VSB, 6VXX, 6VYB, 6WPS, 6WPT, 6X29, 6X2A, 6X2B, 6X2C"
Q6P4F2,OK,True,1,4,2Y5C,"8RMC, 8RMD, 8RMF, 8RMG"
P07329,OK,True,48,25,"1FP4, 1G20, 1G21, 1L5H, 1M1N, 1M1Y, 1M34, 1N2C, 2AFH, 2AFI","7UT6, 7UT7, 7UT8, 7UT9, 7UTA, 8CRS, 8DBX, 8DBY, 8DFC, 8DFD"
Q9HD34,OK,True,11,9,"5USR, 5WGB, 5WKP, 5WLW, 6ODD, 6UXE, 6W1D, 6WI2, 6WIH, 7RTK","6NZU, 8PK8, 8PK9, 8PKA, 8RMC, 8RMD, 8RME, 8RMF, 8RMG"
Q7KZ85,OK,True,1,16,6GME,"6GMH, 6TED, 7OOP, 7OPC, 7OPD, 7UNC, 7UND, 8A3Y, 8OEU, 8OEV"
P07328,OK,True,48,25,"1FP4, 1G20, 1G21, 1L5H, 1M1N, 1M1Y, 1M34, 1N2C, 2AFH, 2AFI","7UT6, 7UT7, 7UT8, 7UT9, 7UTA, 8CRS, 8DBX, 8DBY, 8DFC, 8DFD"
Q92541,OK,True,3,10,"3U1U, 4L1P, 4L1U","6TED, 7UNC, 7UND, 8A3Y, 9EGX, 9EGY, 9EGZ, 9EH0, 9EH1, 9EH2"
P09528,OK,True,3,20,"3WNW, 5OBA, 5OBB","6S61, 6SHT, 6V21, 7A4M, 7KOD, 7TB3, 7TBH, 8BK9, 8BKA, 8BKB"
Q16595,OK,True,10,5,"1EKG, 3S4M, 3S5D, 3S5E, 3S5F, 3T3J, 3T3K, 3T3L, 3T3T, 3T3X","5KZ5, 6NZU, 8PK8, 8PK9, 8RME"
Q8TZI1,OK,True,3,3,"3ENC, 3ENO, 5JMV","8UNK, 8UP5, 9D85"
Q6P1J9,OK,True,2,12,"5YDE, 5YDF","6TED, 7OOP, 7OPC, 7OPD, 7UNC, 7UND, 8A3Y, 9EGX, 9EGY, 9EGZ"
Q8WVC0,OK,True,1,13,4M6T,"6GMH, 6TED, 7OOP, 7OPC, 7OPD, 7UNC, 7UND, 8A3Y, 9EGX, 9EGY"
P62799,OK,True,89,231,"1AOI, 1KX3, 1KX4, 1KX5, 1M18, 1M19, 1M1A, 1P34, 1P3A, 1P3B","5KGF, 5O9G, 5X0X, 5X0Y, 5Z3L, 5Z3O, 5Z3U, 5Z3V, 6ESF, 6ESG"
A0A8E4ZAK5,OK,True,1,5,9DIO,"8ZDV, 9DWE, 9EKF, 9JMZ, 9JN0"
P10104,OK,True,22,81,"1AA0, 1AVY, 1OX3, 1V1H, 1V1I, 2IBL, 3A1M, 4MMQ, 4MMR, 4MMS","2BSG, 3J2O, 6CRV, 6CRW, 6CRX, 6CRZ, 6CS0, 6CS1, 6CS2, 6JX7"
Q6PD62,OK,True,1,14,5ZYQ,"6GMH, 6TED, 7OOP, 7OPC, 7OPD, 7UNC, 7UND, 8A3Y, 9EGX, 9EGY"
P02281,OK,True,86,223,"1AOI, 1F66, 1KX3, 1KX4, 1KX5, 1M18, 1M19, 1M1A, 1P34, 1P3A","5O9G, 5X0X, 5X0Y, 5Z3L, 5Z3O, 5Z3U, 5Z3V, 6ESF, 6ESG, 6ESH"
Q9GZS3,OK,True,1,21,3OW8,"6GMH, 6TED, 7OOP, 7OPC, 7OPD, 7QDR, 7QDS, 7QDY, 7QDZ, 7UNC"
Q67333,OK,True,3,11,"2WR7, 2WRB, 2WRC","8TP2, 8TP4, 8TP6, 8TP7, 8TP9, 8XHE, 8XHF, 8XHG, 8XHH, 8XR9"
P23193,OK,True,1,17,3NDQ,"5IY6, 5IY7, 5IY8, 5IYA, 5IYB, 5IYC, 6O9L, 7UNC, 7UND, 8A40"
O00267,OK,True,5,32,"3H7H, 4L1U, 5OHO, 5OHQ, 5U98","5OIK, 6GMH, 6GML, 6TED, 7OKX, 7OKY, 7OL0, 7PKS, 7UNC, 7UND"
Q05543,OK,True,1,1,5M48,9FMS
Q9BYW2,OK,True,25,5,"4FMU, 4H12, 5JJY, 5JLB, 5JLE, 5LSS, 5LSX, 5LSY, 5LSZ, 5LT6","7EA8, 9EGZ, 9EH0, 9EH1, 9EH2"
Q8N7H5,OK,True,2,13,"4M6T, 5ZYQ","6GMH, 6TED, 7OOP, 7OPC, 7OPD, 7UNC, 7UND, 8A3Y, 9EGX, 9EGY"
G7CBF6,OK,True,1,15,6TEJ,"9FW3, 9FXC, 9G2K, 9G2L, 9G2M, 9G2P, 9G2S, 9G2T, 9G2V, 9G2X"
P63272,OK,True,1,24,3H7H,"5OIK, 6GMH, 6GML, 6TED, 7OKY, 7UND, 7YCX, 8A3Y, 8P4C, 8P4D"
P06897,OK,True,73,188,"1AOI, 1KX3, 1KX4, 1KX5, 1M18, 1M19, 1M1A, 1P34, 1P3A, 1P3B","5O9G, 5X0X, 5X0Y, 5Z3L, 5Z3O, 6FQ5, 6FQ6, 6FQ8, 6FTX, 6G0L"
G7CBF5,OK,True,2,14,"6TEJ, 6TEK","9FW3, 9G2K, 9G2L, 9G2M, 9G2P, 9G2S, 9G2T, 9G2V, 9G2X, 9G2Y"
Q9NPC2,OK,True,16,6,"3P1N, 3P1O, 3P1P, 3P1Q, 3P1R, 3P1S, 3SMK, 3SML, 3SMM, 3SMN","8K1J, 8K1Q, 8K1V, 8K1Z, 9G9V, 9G9W"
P62913,OK,True,1,97,4XXB,"4UG0, 4V6X, 5AJ0, 5LKS, 5T2C, 6IP5, 6IP6, 6IP8, 6LQM, 6LSR"
P31785,OK,True,10,2,"2B5I, 2ERJ, 3BPL, 3QAZ, 3QB7, 4GS7, 5M5E, 6OEL, 7S2R, 8ENT","8EPA, 9JQT"
P62917,OK,True,4,90,"4CCM, 4CCN, 4CCO, 4Y3O","4UG0, 4V6X, 5AJ0, 5LKS, 5T2C, 6IP5, 6IP6, 6IP8, 6LQM, 6LSR"
P62888,OK,True,1,97,3VI6,"4UG0, 4V6X, 5AJ0, 5LKS, 5T2C, 6IP5, 6IP6, 6IP8, 6LQM, 6LSR"
P62987,OK,True,36,65,"4HJK, 4JIO, 4P4H, 4PIG, 4PIH, 4PIJ, 4RF0, 4RF1, 4S1Z, 4XKL","4UG0, 4V6X, 5AJ0, 5LKS, 5T2C, 6IP5, 6IP6, 6IP8, 6LQM, 6OLE"
P46776,OK,True,1,105,4BXF,"4UG0, 4V6X, 5AJ0, 5LKS, 5T2C, 6IP5, 6IP6, 6IP8, 6LQM, 6LSR"
P0CX35,OK,True,39,132,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO"
P0CX37,OK,True,39,130,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J16, 3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P0CX39,OK,True,39,118,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P0C0W1,OK,True,40,118,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
O13516,OK,True,40,138,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V6I, 4V8Y, 4V8Z, 4V92, 5JPQ"
P32905,OK,True,40,103,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO"
P33442,OK,True,39,117,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P39939,OK,True,36,39,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","5M1J, 6GQ1, 6GQB, 6GQV, 6I7O, 6Q8Y, 6S47, 6T4Q, 6TB3, 6TNU"
P25443,OK,True,40,98,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P26786,OK,True,39,134,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P0CX47,OK,True,40,137,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P05756,OK,True,40,138,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P0CX51,OK,True,40,131,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
Q08745,OK,True,38,94,"4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z, 4U50","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P0C0V8,OK,True,39,104,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P02407,OK,True,38,80,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P07280,OK,True,40,109,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P0CX29,OK,True,38,137,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V7H, 4V8Y, 4V8Z"
P0CX31,OK,True,39,136,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J16, 3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO"
Q3E7X9,OK,True,40,109,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JPQ, 5JUO"
P41057,OK,True,40,82,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V5Z, 4V6I, 4V8Y, 4V8Z, 5JUO, 5JUP"
P35997,OK,True,41,132,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P0CX33,OK,True,39,112,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J16, 3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO"
P0CX45,OK,True,40,148,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 3JCT, 4V4B, 4V5Z, 4V6I, 4V7F, 4V91"
P05759,OK,True,41,80,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P05750,OK,True,41,82,"4BSZ, 4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P26783,OK,True,40,100,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","2NOQ, 3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z"
P10664,OK,True,40,162,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 3JCT, 4V5Z, 4V6I, 4V7F, 4V8T, 4V8Y"
Q01855,OK,True,40,94,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P0CX55,OK,True,40,120,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
P38701,OK,True,40,84,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V4B, 4V5Z, 4V6I, 4V8Y, 4V8Z, 4V92"
Q3E792,OK,True,41,94,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP"
P38011,OK,True,43,97,"3FRX, 3RFG, 3RFH, 4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R","1TRJ, 3J6X, 3J6Y, 3J77, 3J78, 4V6I, 4V8Y, 4V8Z, 4V92, 5JUO"
P48589,OK,True,39,83,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 4V8Y, 4V8Z, 4V92, 5JUO, 5JUP, 5JUS"
P05738,OK,True,42,163,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J16, 3J6X, 3J6Y, 3J77, 3J78, 3JCT, 4V4B, 4V5Z, 4V6I, 4V7F"
P14126,OK,True,40,171,"4U3M, 4U3N, 4U3U, 4U4N, 4U4O, 4U4Q, 4U4R, 4U4U, 4U4Y, 4U4Z","3J6X, 3J6Y, 3J77, 3J78, 3JCT, 4V4B, 4V5Z, 4V6I, 4V7F, 4V8T"
