uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q02761,OK,True,7,1,"2FYN, 2QJK, 2QJP, 2QJY, 5KKZ, 5KLI, 7TCE",7TLJ
Q46393,OK,True,3,5,"3BSD, 3ENI, 5H8Z","6M32, 7UEA, 7UEB, 7Z6Q, 8GWA"
P11987,OK,True,27,2,"1FYZ, 1FZ0, 1FZ1, 1FZ2, 1FZ3, 1FZ4, 1FZ5, 1FZ6, 1FZ7, 1FZ8","7TC7, 7TC8"
P0DTC3,OK,True,2,5,"8T5P, 8T5Q","6XDC, 7KJR, 8EQJ, 8EQT, 8EQU"
Q9WBP8,OK,True,2,4,"3NG9, 5EGC","6JCQ, 6JCR, 7RK9, 8FQ4"
O87880,OK,True,3,37,"3A5C, 3A5D, 3W3A","3J0J, 5GAR, 5GAS, 5TSJ, 5Y5X, 5Y5Y, 5Y5Z, 5Y60, 6LY8, 6QUM"
P52701,OK,True,6,1,"2O8B, 2O8C, 2O8D, 2O8E, 2O8F, 6OQM",8AG6
Q56404,OK,True,4,37,"3A5C, 3A5D, 3GQB, 3W3A","3J0J, 5GAR, 5GAS, 5TSJ, 5Y5X, 5Y5Y, 5Y5Z, 5Y60, 6LY8, 6QUM"
Q56403,OK,True,4,37,"3A5C, 3A5D, 3GQB, 3W3A","3J0J, 5GAR, 5GAS, 5TSJ, 5Y5X, 5Y5Y, 5Y5Z, 5Y60, 6LY8, 6QUM"
Q9PHN5,OK,True,5,1,"7LAT, 8SXD, 8UPN, 8UPP, 8UPQ",8CY8
P78527,OK,True,1,39,5LUQ,"5W1R, 5Y3R, 6ZFP, 6ZH2, 6ZH4, 6ZH6, 6ZH8, 6ZHA, 6ZHE, 7K0Y"
P0DSP4,OK,True,8,2,"7D48, 7D4J, 7D4O, 7D4S, 7D4U, 7LJL, 7TSQ, 7TSX","7TO3, 7TQD"
A0A097BW12,OK,True,2,27,"7L8H, 8FL5","6CRP, 6CRR, 6CRS, 6CRU, 6CS3, 6CS4, 6CS5, 6CS6, 6CSA, 6CSG"
P18798,OK,True,27,2,"1FYZ, 1FZ0, 1FZ1, 1FZ2, 1FZ3, 1FZ4, 1FZ5, 1FZ6, 1FZ7, 1FZ8","7TC7, 7TC8"
P22869,OK,True,27,2,"1FYZ, 1FZ0, 1FZ1, 1FZ2, 1FZ3, 1FZ4, 1FZ5, 1FZ6, 1FZ7, 1FZ8","7TC7, 7TC8"
O41855,OK,True,1,1,2G8G,7THR
Q38998,OK,True,1,6,5AAR,"7FCV, 7T4X, 7WM1, 7WM2, 7WSW, 7XUF"
P43246,OK,True,11,11,"2O8B, 2O8C, 2O8D, 2O8E, 2O8F, 3THW, 3THX, 3THY, 3THZ, 8R7C","8AG6, 8OLX, 8OM5, 8OM9, 8OMA, 8OMO, 8OMQ, 8R7V, 8RZ7, 8RZ8"
P74903,OK,True,4,37,"2D00, 3A5C, 3A5D, 3W3A","3J0J, 5GAR, 5GAS, 5TSJ, 5Y5X, 5Y5Y, 5Y5Z, 5Y60, 6LY8, 6QUM"
P00366,OK,True,12,9,"1HWY, 1NQT, 1NR7, 3ETD, 3ETE, 3ETG, 6DHD, 6DHK, 6DHL, 6DHM","3JCZ, 3JD0, 3JD1, 3JD2, 3JD3, 3JD4, 5K12, 7VDA, 8EW0"
P54784,OK,True,4,18,"1M4Z, 1ZBX, 1ZHI, 6OM3","5V8F, 5ZR1, 6RQC, 6WGC, 6WGG, 6WGI, 7E9C, 7E9F, 7MCA, 7TJF"
I7M8B9,OK,True,6,2,"7F4L, 7F4M, 7F4N, 7F4O, 7F4P, 7F4Q","7YI8, 7YI9"
Q96524,OK,True,3,3,"6K8I, 6K8K, 6X24","6M79, 7X0X, 7X0Y"
Q22VV9,OK,True,3,2,"7F4L, 7F4M, 7F4N","7YI8, 7YI9"
Q22GC0,OK,True,9,2,"7F4L, 7F4M, 7F4N, 7F4O, 7F4P, 7F4Q, 7F4R, 7F4S, 7F4T","7YI8, 7YI9"
P02771,OK,True,3,2,"3MRK, 7RE7, 7RE8","7YIM, 8X1N"
P04925,OK,True,9,6,"3NVG, 3NVH, 4H88, 4J8R, 4MA7, 4MA8, 6AQ7, 6HER, 6HHD","7QIG, 7RVD, 7TD6, 8A00, 8DJA, 8EFU"
D5E1T2,OK,True,1,3,8C4I,"8BC2, 8BC3, 8BC4"
Q7Z3Y4,OK,True,17,5,"1AXS, 1L7I, 1PG7, 1S78, 2JIX, 4OGX, 4OGY, 4PUB, 5VL7, 5VR9","6U1N, 7ZLG, 7ZLI, 7ZLJ, 9BDG"
Q9BVC4,OK,True,8,24,"4JSN, 4JSP, 4JSV, 4JSX, 4JT5, 4JT6, 5WBU, 5WBY","5FLC, 5H64, 5ZCS, 6BCU, 6BCX, 6SB0, 6SB2, 6ZWM, 6ZWO, 7OWG"
B5Z8H1,OK,True,5,3,"5LP2, 6GBG, 6QD6, 6XV8, 6XVI","6QFA, 7QHA, 8B01"
P42345,OK,True,24,27,"1AUE, 1FAP, 1NSG, 2FAP, 3FAP, 4DRH, 4DRI, 4DRJ, 4FAP, 4JSN","3JBZ, 5FLC, 5H64, 5ZCS, 6BCU, 6BCX, 6SB0, 6SB2, 6ZWM, 6ZWO"
P03034,OK,True,11,1,"1F39, 1KCA, 1LLI, 1LMB, 1LRP, 1RIO, 3BDN, 3KZ3, 3WOA, 5ZCA",8GMU
Q8IVS2,OK,True,1,4,2C2N,"8CSP, 8CSQ, 8CSR, 8CSS"
Q8WVM0,OK,True,2,4,"6AAX, 6AJK","8CSP, 8CSQ, 8CSR, 8CSU"
P38333,OK,True,1,29,5WWO,"5WLC, 5WYJ, 6EML, 6FAI, 6KE6, 6LQP, 6LQQ, 6LQR, 6LQS, 6LQU"
Q07381,OK,True,2,11,"5IW7, 5WWN","6EML, 6FAI, 6RBD, 6WDR, 6Y7C, 7WTP, 7WTQ, 7WTR, 8C00, 8C01"
P07293,OK,True,2,16,"1T3L, 7RXQ","3JBR, 5GJV, 5GJW, 6BYO, 6JP5, 6JP8, 6JPA, 6JPB, 7JPK, 7JPL"
P10096,OK,True,2,1,"4O59, 4O63",7U5M
P0DP25,OK,True,3,13,"5COC, 5J03, 6K67","7BYL, 7BYM, 7BYN, 7CR3, 7CR4, 7CR7, 7VNP, 7VNQ, 7VNR, 7XNI"
Q8N0V3,OK,True,2,8,"8IPL, 8IPM","7PNX, 7PNY, 7PNZ, 7PO0, 8CSR, 8CSS, 8CST, 8CSU"
Q9UXG1,OK,True,5,8,"2VL6, 3F9V, 4FDG, 4R7Y, 6WNZ","8EAF, 8EAG, 8EAH, 8EAI, 8EAJ, 8EAK, 8EAL, 8EAM"
P42866,OK,True,3,12,"4DKL, 5C1M, 8E0G","6DDE, 6DDF, 7SBF, 7SCG, 7T2G, 7T2H, 7U2K, 7U2L, 7UL4, 8QOT"
P0DJI8,OK,True,2,2,"4IP8, 4IP9","6MST, 7ZKY"
P33767,OK,True,1,6,4J86,"6C26, 6EZN, 7OCI, 8AGB, 8AGC, 8AGE"
Q05639,OK,True,1,1,3C5J,8B6Z
Q6IAA8,OK,True,8,12,"5X6U, 5X6V, 5Y39, 5Y3A, 5YK3, 6B9X, 6EHP, 6EHR","6NZD, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B, 7T3C, 7UX2, 7UXC"
Q9UHA4,OK,True,11,12,"1SKO, 2ZL1, 3CPT, 5X6U, 5X6V, 5Y39, 5Y3A, 5YK3, 6B9X, 6EHP","6NZD, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B, 7T3C, 7UX2, 7UXC"
Q7L523,OK,True,4,15,"5X6V, 6EHR, 6S6A, 6S6D","6CES, 6NZD, 6SB0, 6SB2, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B"
P26358,OK,True,19,3,"3EPZ, 3PTA, 3SWR, 4WXX, 4YOC, 4Z96, 4Z97, 5WVO, 5YDR, 6K3A","7XI9, 7XIB, 8XQC"
P54309,OK,True,1,3,2JES,"5A20, 5A21, 7Z4W"
Q9HB90,OK,True,4,15,"3LLU, 6EHR, 6S6A, 6S6D","6CES, 6NZD, 6SB0, 6SB2, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B"
P19484,OK,True,1,3,7Y62,"7UX2, 7UXC, 7UXH"
O43504,OK,True,13,12,"3MS6, 3MSH, 5VOK, 5X6U, 5X6V, 5Y38, 5Y39, 5Y3A, 5YK3, 5YK5","6NZD, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B, 7T3C, 7UX2, 7UXC"
Q0VGL1,OK,True,11,12,"5VOK, 5X6U, 5X6V, 5Y38, 5Y39, 5Y3A, 5YK3, 5YK5, 6B9X, 6EHP","6NZD, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B, 7T3C, 7UX2, 7UXC"
Q9Y2Q5,OK,True,8,12,"5X6U, 5X6V, 5Y39, 5Y3A, 5YK3, 6B9X, 6EHP, 6EHR","6NZD, 6U62, 6ULG, 6WJ2, 6WJ3, 7T3A, 7T3B, 7T3C, 7UX2, 7UXC"
P69687,OK,True,6,12,"1EI7, 3KML, 4GQH, 6X0Q, 6X0R, 8EAW","3J06, 4UDV, 6I5A, 6R7M, 6RLP, 6SAE, 6SAG, 7Q22, 7Q23, 7Q2Q"
P0C0V0,OK,True,11,8,"1KY9, 3CS0, 3MH4, 3MH5, 3MH6, 3MH7, 3OTP, 3OU0, 6JJK, 6JJL","2ZLE, 4A8D, 8F0A, 8F0U, 8F1T, 8F1U, 8F21, 8F26"
O15455,OK,True,5,12,"1ZIW, 2A0Z, 3ULU, 3ULV, 5GS0","7C76, 7WV3, 7WV4, 7WV5, 7WVE, 7WVF, 7WVJ, 8YHT, 8YHU, 9LSH"
Q9H2K2,OK,True,157,1,"2Y0I, 3KR7, 3KR8, 3MHJ, 3MHK, 3P0N, 3P0P, 3P0Q, 3TWQ, 3TWR",8ALY
A0A6C0TB04,OK,True,2,1,"6UYN, 7RCR",8DIM
P15104,OK,True,3,1,"2OJW, 2QC8, 7EVT",8DNU
Q716G8,OK,True,1,3,5VGT,"7SFS, 7SP4, 7SPU"
P55089,OK,True,1,4,3N96,"6PB0, 6PB1, 7TRY, 7TS0"
A8IL32,OK,True,1,13,8H2U,"6IJJ, 6IJO, 6JO5, 6JO6, 7BGI, 7BLX, 7D0J, 7DZ7, 7DZ8, 7O01"
P18068,OK,True,1,1,2PLT,7ZQE
P41586,OK,True,2,5,"3N94, 7JQD","6LPB, 6M1H, 6M1I, 6P9Y, 8E3X"
