uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
P32120,OK,True,2,10,"3P2D, 5TV1","8GO9, 8GOC, 8GOO, 8I0Z, 8I10, 8J8R, 8J8V, 8TIL, 8TIN, 8VJ9"
G1TLT8,OK,True,3,58,"4KZX, 4KZY, 4KZZ","4D5L, 4D61, 5K0Y, 6D90, 6P4G, 6P4H, 6W2S, 6W2T, 6YAL, 6YAM"
Q31N15,OK,True,1,2,8H02,"8SYI, 8URW"
G1TK17,OK,True,3,41,"4KZX, 4KZY, 4KZZ","3JAG, 3JAH, 3JAI, 4D5L, 4D61, 5K0Y, 5LZU, 6D90, 6P4G, 6P4H"
G1SK22,OK,True,3,79,"4KZX, 4KZY, 4KZZ","3JAG, 3JAH, 3JAI, 4D5L, 4D61, 5K0Y, 5LZS, 5LZT, 5LZU, 5LZV"
P62495,OK,True,2,15,"1DT9, 3E1Y","3J5Y, 3JAG, 3JAH, 3JAI, 4D5N, 4D61, 5A8L, 5LZT, 5LZU, 5LZV"
Q57733,OK,True,3,1,"1SHS, 4ELD, 4I88",8WP9
A0LWB3,OK,True,2,7,"6WBR, 6WC0","8D2K, 8D2L, 8D2N, 8D2O, 8D2P, 8D2Q, 9AR5"
P85092,OK,True,2,1,"4IYE, 5MG9",8HN1
P22629,OK,True,289,7,"1DF8, 1HQQ, 1HXL, 1HXZ, 1HY2, 1I9H, 1KFF, 1KL3, 1KL4, 1KL5","6J6J, 6J6K, 7DY0, 7EFC, 7EFD, 8GVK, 8HRM"
P06996,OK,True,2,4,"2J1N, 2J4U","2ZLE, 4A8D, 8I8R, 8I8X"
Q9V2F4,OK,True,2,5,"5IJL, 6T7Y","6HMS, 6T8H, 8PPT, 8PPU, 8PPV"
Q92734,OK,True,1,2,9E7C,"8TEQ, 8TER"
G3XCV0,OK,True,9,2,"4WXM, 5EXP, 5EXS, 5EXT, 5EXX, 6J7E, 6JDI, 6JDL, 7EJW","8P53, 8PB9"
P00748,OK,True,16,1,"4BDW, 4BDX, 4XDE, 4XE4, 6B74, 6B77, 6GT6, 6L63, 6QF7, 6SZW",8R8D
G3XD64,OK,True,3,2,"5J1J, 5JVF, 7EJW","8P53, 8PB9"
P08174,OK,True,14,17,"1H03, 1H04, 1H2P, 1H2Q, 1OJV, 1OJW, 1OJY, 1OK1, 1OK2, 1OK3","1M11, 1UPN, 2C8I, 2QZD, 2QZF, 2QZH, 3IYP, 3J24, 6ILJ, 6ILK"
Q9UYX8,OK,True,2,4,"6T7X, 6T7Y","6T8H, 8PPT, 8PPU, 8PPV"
Q93HT8,OK,True,5,3,"5NZ7, 5NZ8, 8XI1, 8XIL, 8XIS","8H6H, 8HNU, 8YAQ"
P41145,OK,True,4,19,"4DJH, 6B73, 6VI4, 7YIT","7T10, 7T11, 7UL2, 7UL3, 7UL5, 7Y1F, 7YMJ, 8DZP, 8DZQ, 8DZR"
O43526,OK,True,1,17,5J03,"7CR0, 7CR1, 7CR2, 7CR3, 7CR4, 7CR7, 8IJK, 8IZY, 8J00, 8J01"
Q13144,OK,True,1,22,3JUI,"6CAJ, 6EZO, 6K71, 6K72, 6O81, 6O85, 6O9Z, 7D43, 7D44, 7D45"
Q14232,OK,True,2,21,"3ECS, 7KMA","6CAJ, 6EZO, 6K71, 6K72, 6O81, 6O85, 6O9Z, 7D43, 7D44, 7D45"
Q5S007,OK,True,10,31,"2ZEJ, 3D6T, 5MY9, 5MYC, 6DLO, 6DLP, 6OJE, 6OJF, 6XAF, 9C76","6VNO, 6VP6, 6VP7, 6XR4, 7LHT, 7LHW, 7LI3, 7LI4, 7THY, 7THZ"
P85421,OK,True,3,17,"1K83, 2VUM, 3CQZ","6EXV, 8WAK, 8WAL, 8WAN, 8WAO, 8WAP, 8WAQ, 8WAR, 8WAS, 8WAT"
Q13936,OK,True,17,12,"1T0J, 2BE6, 2F3Y, 2F3Z, 3G43, 3OXQ, 5V2P, 5V2Q, 6DAD, 6DAE","8EOG, 8EOI, 8FD7, 8FHS, 8HLP, 8HMA, 8HMB, 8WE6, 8WE7, 8WE8"
P17883,OK,True,1,4,4BUJ,"5MC6, 8Q9T, 8QCA, 8QCB"
P00352,OK,True,20,4,"4WB9, 4WJ9, 4WP7, 4WPN, 4X4L, 5AC2, 5L2M, 5L2N, 5L2O, 5TEI","8D46, 8DNO, 8ENE, 8PVH"
P29476,OK,True,314,2,"1CMI, 1F20, 1K2R, 1K2S, 1K2T, 1K2U, 1LZX, 1LZZ, 1M00, 1MMV","8T1J, 8T1K"
Q9NV96,OK,True,1,28,6LKN,"6K7G, 6K7H, 6K7I, 6K7J, 6K7K, 6K7L, 6K7M, 6K7N, 7BSP, 7BSQ"
P0ABT2,OK,True,13,2,"1DPS, 1F30, 1F33, 1JRE, 1JTS, 1L8H, 1L8I, 2W9R, 3O2H, 5XGO","6ZGL, 8PV9"
Q7YYQ9,OK,True,3,1,"1VSU, 1VSV, 3CIF",8PVF
P07149,OK,True,6,22,"2PFF, 2UV8, 2VKZ, 3HMJ, 6QL7, 6QL9","6JSH, 6JSI, 6QL5, 6QL6, 6TA1, 6U5T, 6U5U, 6WC7, 8PRV, 8PRW"
P19097,OK,True,8,20,"2PFF, 2UV8, 2VKZ, 2WAS, 2WAT, 3HMJ, 6QL7, 6QL9","6JSH, 6JSI, 6QL5, 6QL6, 6TA1, 6WC7, 8PRV, 8PRW, 8PS1, 8PS2"
Q02793,OK,True,3,6,"1S4U, 1SQ9, 4BUJ","5MC6, 8Q9T, 8QCA, 8QCB, 8URQ, 8URU"
O60939,OK,True,3,30,"5FDY, 5FEB, 6VRR","6J8E, 6J8G, 6J8H, 6J8I, 6J8J, 7W77, 7W7F, 7W9K, 7W9L, 7W9M"
P12528,OK,True,22,7,"1CLW, 1LKT, 1QA1, 1QA2, 1QA3, 1QQ1, 1QRB, 1QRC, 1TSP, 1TYU","5GAI, 8EAN, 8EB7, 8TVR, 8U10, 8U11, 8U1O"
P18434,OK,True,12,13,"5YLU, 5YLV, 6JXH, 6JXI, 6JXJ, 6JXK, 7EFL, 7EFM, 7EFN, 7W47","2XZB, 2YN9, 3IXZ, 4UX1, 4UX2, 5Y0B, 7ET1, 7W4A, 8IJV, 8IJW"
P19156,OK,True,12,13,"5YLU, 5YLV, 6JXH, 6JXI, 6JXJ, 6JXK, 7EFL, 7EFM, 7EFN, 7W47","2XZB, 2YN9, 3IXZ, 4UX1, 4UX2, 5Y0B, 7ET1, 7W4A, 8IJV, 8IJW"
P18754,OK,True,10,1,"1A12, 1I2M, 5E1B, 5E1D, 5E1M, 5E1O, 5E2A, 5E2B, 5TBK, 6DUB",8UX1
B3Y653,OK,True,24,3,"5GMF, 5GMG, 5GMH, 5ZSA, 5ZSB, 5ZSC, 5ZSD, 5ZSE, 5ZSF, 5ZSH","6LW1, 7YTP, 8I96"
Q92736,OK,True,4,22,"4JKQ, 6Y4O, 6Y4P, 7KL5","7U9Q, 7U9R, 7U9T, 7U9X, 7U9Z, 7UA1, 7UA3, 7UA4, 7UA5, 7UA9"
P0CJ48,OK,True,1,1,4YZH,8J6Z
Q9SY97,OK,True,1,6,2O01,"7WFD, 7WFE, 7WG5, 8J6Z, 8J7A, 8J7B"
G0SFB5,OK,True,5,5,"5CXB, 5CXC, 5CYK, 5EM2, 6QTB","8I9X, 8I9Y, 8I9Z, 8IA0, 8PV2"
P51587,OK,True,12,2,"1N0W, 3EU7, 6GY2, 6HQU, 7BDX, 7LDG, 8BR9, 8C3J, 8C3N, 8QQE","8PBC, 8PBD"
Q603F1,OK,True,1,17,3RGB,"7EV9, 7S4H, 7S4I, 7S4J, 7S4K, 7T4O, 7T4P, 8OYI, 8SQW, 8SR1"
Q9S831,OK,True,4,6,"2O01, 2WSC, 2WSE, 2WSF","7WFD, 7WFE, 7WG5, 8J6Z, 8J7A, 8J7B"
P0A7G6,OK,True,13,10,"1REA, 1U94, 1U98, 1U99, 1XMS, 1XMV, 2REB, 3CMT, 3CMU, 3CMV","1N03, 2REC, 7JY6, 7JY7, 7JY8, 7JY9, 7YWA, 8GMT, 8GMU, 8TRG"
Q8PY99,OK,True,2,4,"8TGE, 8UFJ","8S59, 8TFB, 8TFC, 8TFK"
Q9S7N7,OK,True,1,6,5L8R,"7WFD, 7WFE, 7WG5, 8J6Z, 8J7A, 8J7B"
P25103,OK,True,4,6,"6E59, 6HLL, 6HLO, 6HLP","7P00, 7P02, 7RMG, 7RMH, 7RMI, 8U26"
Q8AZ87,OK,True,2,3,"7U4F, 8DWB","8EZ3, 8EZ7, 8EZ8"
Q01667,OK,True,5,7,"2O01, 2WSC, 2WSE, 2WSF, 4XK8","6ZOO, 7WFD, 7WFE, 7WG5, 8J6Z, 8J7A, 8J7B"
G0SCK6,OK,True,4,10,"5CXB, 5CXC, 5CYK, 5EM2","8I9P, 8I9R, 8I9T, 8I9V, 8I9W, 8I9X, 8I9Y, 8I9Z, 8IA0, 8PV2"
Q607G3,OK,True,2,18,"1YEW, 3RGB","7EV9, 7S4H, 7S4I, 7S4J, 7S4K, 7T4O, 7T4P, 7YZY, 8OYI, 8SQW"
G1UBD1,OK,True,2,18,"1YEW, 3RGB","7EV9, 7S4H, 7S4I, 7S4J, 7S4K, 7T4O, 7T4P, 7YZY, 8OYI, 8SQW"
P0A7C2,OK,True,8,1,"1JHC, 1JHE, 1JHF, 1JHH, 3JSO, 3JSP, 3K3R, 7B5G",8TRG
A0A100YN03,OK,True,1,3,8BZ2,"8BYM, 8BYS, 8BYT"
Q2N0S5,OK,True,11,32,"4TVP, 5U7M, 5U7O, 6CDM, 6CDO, 6CDP, 6CE0, 6CH7, 6CH8, 6CHB","6CDE, 6CDI, 6CM3, 6CRQ, 6DFH, 6UDA, 6VY2, 7T9T, 7TCN, 7TCO"
P42898,OK,True,1,3,6FCX,"8QA4, 8QA5, 8QA6"
P31644,OK,True,4,11,"5O8F, 5OJM, 8BGI, 8BHG","6A96, 8BEJ, 8BHA, 8BHB, 8BHI, 8BHK, 8BHM, 8BHO, 8BHQ, 8BHR"
Q16778,OK,True,11,17,"4NFT, 6A7U, 6KBB, 8UQ8, 8UQ9, 8UQA, 8UQB, 8UQC, 8UQD, 8UQE","6M4D, 6M4G, 6M4H, 7BXT, 7EA8, 7U0G, 7U0I, 7U0J, 8DK5, 8EVG"
P00880,OK,True,3,6,"1RBL, 1RSC, 3RG6","2WVW, 8ILB, 8ILM, 8IO2, 8IOJ, 8IOL"
P63151,OK,True,1,3,3DW8,"8SO0, 8TTB, 8TWE"
P17433,OK,True,4,3,"1PUE, 8SMH, 8SMJ, 8SP1","8EVH, 8EVI, 8EVJ"
Q86WV6,OK,True,85,8,"4EF4, 4EF5, 4EMT, 4EMU, 4F5D, 4F5E, 4F5W, 4F5Y, 4F9E, 4F9G","6NT5, 7R4H, 7SII, 8FLK, 8FLM, 8GSZ, 8GT6, 8IK3"
P03421,OK,True,2,7,"4UCB, 6G0Y","6PZK, 6UEN, 8FPI, 8FU3, 8SNX, 8SNY, 9C7Y"
Q9UBQ0,OK,True,14,7,"1W24, 2R17, 5GTU, 5OSH, 5OSI, 5WYH, 6XS5, 6XS7, 6XS9, 6XSA","7BLN, 8P0V, 8P0X, 8SYM, 8SYN, 8SYO, 9AU7"
Q7Z3J2,OK,True,1,6,8ESE,"8P0V, 8P0X, 8SYM, 8SYN, 8SYO, 9AU7"
P48643,OK,True,2,51,"5UYX, 5UYZ","6NR8, 6NR9, 6NRA, 6NRB, 6NRC, 6NRD, 6QB8, 7LUM, 7LUP, 7NVL"
P06993,OK,True,1,1,1HZ4,8BOB
P54708,OK,True,1,6,7X20,"7X21, 7X22, 7X23, 7X24, 8IJL, 8IJM"
P24785,OK,True,2,7,"5AOR, 5ZTM","8B9G, 8B9I, 8B9J, 8B9K, 8B9L, 8PJB, 8PJJ"
P23256,OK,True,1,1,1D2F,8BOB
P03601,OK,True,2,3,"1CWP, 1ZA7","8BI4, 8C38, 8CPY"
Q15369,OK,True,130,42,"1LM8, 1LQB, 1VCB, 2C9W, 2IZV, 3DCG, 3ZKJ, 3ZNG, 3ZRC, 3ZRF","6R7F, 6R7H, 6R7N, 6V9H, 7PLO, 7UPN, 8CX0, 8CX1, 8CX2, 8FVI"
P07340,OK,True,1,6,7X20,"7X21, 7X22, 7X23, 7X24, 8IJL, 8IJM"
P41567,OK,True,2,11,"4KZX, 4KZY","6YBW, 6ZMW, 6ZP4, 6ZVJ, 7A09, 7QP6, 8PJ1, 8PPK, 8PPL, 8XXN"
P05198,OK,True,2,25,"1KL9, 8QZZ","6K71, 6K72, 6O81, 6O85, 6O9Z, 6YBV, 6ZMW, 6ZP4, 7A09, 7D43"
P84243,OK,True,53,35,"3ASK, 3ASL, 3AV2, 3JVK, 3MUK, 3MUL, 3QL9, 3QLA, 3QLC, 3WTP","6A5L, 6A5O, 6A5P, 6A5R, 6A5T, 6A5U, 6INQ, 6IR9, 6J4W, 6J4X"
Q12200,OK,True,3,4,"6R4L, 9F40, 9F41","8QEB, 8QEC, 8QED, 8QEE"
Q14241,OK,True,1,3,4HFX,"8OEV, 8OEW, 8OF0"
Q15370,OK,True,131,44,"1LM8, 1LQB, 1VCB, 2C9W, 2IZV, 3DCG, 3ZKJ, 3ZNG, 3ZRC, 3ZRF","6R6H, 6R7F, 6R7H, 6R7I, 6R7N, 6V9H, 7PLO, 7UPN, 8CX0, 8CX1"
P0CE48,OK,True,21,15,"1DG1, 1EFM, 1EFU, 1OB2, 2BVN, 3AGP, 3AGQ, 3AVT, 3AVU, 3AVV","1LS2, 1QZD, 4V6K, 4V6L, 5AFI, 5WDT, 5WE4, 5WE6, 5WF0, 5WFK"
K9N7C7,OK,True,25,2,"4WUR, 5HOL, 5KO3, 7D3C, 7DR8, 7DR9, 7DRA, 7ENE, 7TQ7, 7TQ8","8PPL, 8T4S"
P00106,OK,True,1,2,6Q2U,"8SMR, 8SNH"
P41091,OK,True,3,20,"8PHD, 8PHV, 8QZZ","6FEC, 6K71, 6K72, 6O81, 6O85, 6YBV, 6ZMW, 6ZP4, 7A09, 7D43"
O27564,OK,True,29,17,"1LNQ, 2AEF, 2AEJ, 2AEM, 2FY8, 2OGU, 3KXD, 3LDC, 3LDD, 3LDE","5BKI, 5BKJ, 5BKK, 6U5N, 6U5P, 6U5R, 6U68, 6U6D, 6U6E, 6U6H"
A0A069CUU9,OK,True,1,1,6RIM,8C8G
P41594,OK,True,7,15,"3LMK, 4OO9, 5CGC, 5CGD, 6N4X, 6N4Y, 6N50","6N51, 6N52, 7FD8, 7FD9, 8T6J, 8T7H, 8T8M, 8TAO, 8X0B, 8X0C"
Q6WG00,OK,True,2,6,"5C0R, 5C0S","7MFG, 8D21, 8TP3, 8TP5, 8TPA, 9B2M"
Q9NXV2,OK,True,3,6,"3DRX, 3DRY, 3DRZ","8U7Z, 8U80, 8U81, 8U82, 8U83, 8U84"
Q24995,OK,True,1,1,8PO9,8CA9
Q71DI3,OK,True,22,78,"2X4W, 2X4X, 2X4Y, 3AV1, 3DB3, 3MO8, 3QO2, 3R93, 4MZF, 4MZG","6FML, 6T79, 6T7A, 6T7B, 6T7C, 6T7D, 6X59, 6X5A, 6XJD, 6Y5D"
P03418,OK,True,11,4,"2WJ8, 2YHM, 4UC6, 4UC7, 4UC8, 4UC9, 4UCA, 4UCB, 4UCC, 4UCD","4BKK, 8OOU, 8OP1, 8OP2"
P15387,OK,True,5,2,"2R9R, 3LNM, 4JTA, 4JTC, 4JTD","8SD3, 8SDA"
Q3MHR7,OK,True,20,6,"1K8K, 1TYQ, 1U2V, 2P9I, 2P9K, 2P9L, 2P9N, 2P9P, 2P9S, 2P9U","7JPN, 7T5Q, 7TPT, 8TAH, 9DLX, 9DLZ"
Q3T035,OK,True,20,6,"1K8K, 1TYQ, 1U2V, 2P9I, 2P9K, 2P9L, 2P9N, 2P9P, 2P9S, 2P9U","7JPN, 7T5Q, 7TPT, 8TAH, 9DLX, 9DLZ"
P61157,OK,True,20,6,"1K8K, 1TYQ, 1U2V, 2P9I, 2P9K, 2P9L, 2P9N, 2P9P, 2P9S, 2P9U","7JPN, 7T5Q, 7TPT, 8TAH, 9DLX, 9DLZ"
Q9X4Q8,OK,True,2,2,"4U9U, 8ACY","8A1U, 8EVU"
Q9KPS1,OK,True,3,2,"4U9O, 4U9Q, 8ACY","8A1U, 8EVU"
Q60598,OK,True,4,2,"3ULR, 5NV1, 5NVJ, 5NXJ","8P94, 8TAH"
Q148J6,OK,True,20,6,"1K8K, 1TYQ, 1U2V, 2P9I, 2P9K, 2P9L, 2P9N, 2P9P, 2P9S, 2P9U","7JPN, 7T5Q, 7TPT, 8TAH, 9DLX, 9DLZ"
A7MB62,OK,True,20,6,"1K8K, 1TYQ, 1U2V, 2P9I, 2P9K, 2P9L, 2P9N, 2P9P, 2P9S, 2P9U","7JPN, 7T5Q, 7TPT, 8TAH, 9DLX, 9DLZ"
Q9X4Q7,OK,True,1,2,8ACY,"8A1U, 8EVU"
Q9X4Q6,OK,True,1,2,8ACY,"8A1U, 8EVU"
P0C6E0,OK,True,1,2,8ACY,"8A1U, 8EVU"
Q9KPS2,OK,True,1,2,8ACY,"8A1U, 8EVU"
P22723,OK,True,1,7,7CDB,"8FOI, 8G4N, 8G4O, 8G4X, 8G5F, 8G5G, 8G5H"
P0C0S8,OK,True,1,36,4QYL,"5KGF, 6R0C, 6RNY, 6X59, 6X5A, 6XJD, 7BG9, 7E8D, 7JO9, 7JOA"
Q5VTR2,OK,True,1,3,5TRB,"8GUI, 8GUJ, 8IEJ"
P62874,OK,True,1,9,6RMV,"6K41, 6K42, 7Y12, 7Y15, 8IHB, 8IHF, 8IHH, 8IHI, 8IHJ"
P62812,OK,True,3,7,"5OSA, 5OSB, 5OSC","8FOI, 8G4N, 8G4O, 8G4X, 8G5F, 8G5G, 8G5H"
P01189,OK,True,3,6,"4XNH, 4XPD, 4Y49","7F53, 7F54, 7PIV, 8F7Q, 8INR, 8IOC"
P34897,OK,True,22,3,"4PVF, 5V7I, 5X3V, 6DK3, 6M5O, 6QVG, 6QVL, 7BYI, 8AQL, 8FJT","6H3C, 6R8F, 8QI7"
A0A8H6F4H4,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
P08173,OK,True,2,16,"5DSG, 6KP6","6D9H, 7LD3, 7LD4, 7TRK, 7TRP, 7TRQ, 7TRS, 7V68, 7V69, 7V6A"
A0A8H6C3N3,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6C337,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
P63213,OK,True,1,12,6RMV,"7PIV, 7Y12, 7Y15, 8IHB, 8IHF, 8IHH, 8IHI, 8IHJ, 8JSO, 9IZF"
A0A8H6F1S5,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
Q5AIB8,OK,True,7,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
Q5A6R1,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
Q6AZJ8,OK,True,14,49,"3KXB, 3LEL, 3LZ0, 3LZ1, 3MGP, 3MGQ, 3MGR, 3MGS, 3MVD, 4KGC","5Z3U, 5Z3V, 6ESF, 6ESG, 6ESH, 6ESI, 6J99, 6JM9, 6JMA, 6JYL"
A0A8H6BZ56,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F1X9,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6BUG0,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6C444,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6C4Y1,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
Q5AGZ7,OK,True,4,7,"8C3A, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
A0A8H6F1C8,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F3X2,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
Q9P834,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
